"towntype_Pullman","saledate","revenue","tot_items","avg_price_peritem","perc.cart_oil","perc.hash_kief","perc.wax_shatter_dab_resin","perc.uncategorized"
"noncollege-nonurban",2015-09-14,51082.72694,1244,41.0632853215434,0.34967845659164,0.065112540192926,0.262861736334405,0.267684887459807
"noncollege-nonurban",2015-09-15,60789.5304,1502,40.472390412783,0.380159786950732,0.0639147802929427,0.226364846870839,0.27762982689747
"noncollege-nonurban",2015-09-16,69730.8354,1660,42.0065273493976,0.359638554216867,0.0795180722891566,0.247590361445783,0.263253012048193
"noncollege-nonurban",2015-09-17,71669.0292,1676,42.7619505966587,0.372315035799523,0.0596658711217184,0.251789976133652,0.265513126491647
"noncollege-nonurban",2015-09-18,92041.8197,2327,39.553854619682,0.332617103566824,0.0709067468844005,0.249677696605071,0.303824666953159
"noncollege-nonurban",2015-09-19,96812.8584,2384,40.6094204697987,0.360318791946309,0.0855704697986577,0.23741610738255,0.277265100671141
"noncollege-nonurban",2015-09-20,64033.7041,1638,39.0926154456654,0.343711843711844,0.068986568986569,0.238705738705739,0.302197802197802
"noncollege-nonurban",2015-09-21,56636.40006,1425,39.7448421473684,0.316491228070175,0.087719298245614,0.270877192982456,0.289122807017544
"noncollege-nonurban",2015-09-22,64038.37032,1620,39.5298582222222,0.353703703703704,0.0796296296296296,0.266666666666667,0.268518518518519
"noncollege-nonurban",2015-09-23,66338.09342,1665,39.8426987507508,0.365765765765766,0.0780780780780781,0.266666666666667,0.254054054054054
"noncollege-nonurban",2015-09-24,66541.70282,1705,39.0273916832845,0.361290322580645,0.0756598240469208,0.255131964809384,0.278005865102639
"noncollege-nonurban",2015-09-25,89825.2693,2157,41.6436111729254,0.376448771441817,0.0713954566527585,0.272600834492351,0.249420491423273
"noncollege-nonurban",2015-09-26,87121.04,2211,39.4034554500226,0.335142469470828,0.0800542740841248,0.252826775214835,0.289914066033469
"noncollege-nonurban",2015-09-27,65403.2246,1636,39.9775211491443,0.340464547677262,0.0690709046454768,0.27200488997555,0.278117359413203
"noncollege-nonurban",2015-09-28,60059.687012,1442,41.6502683855756,0.358529819694868,0.0672676837725381,0.251040221914008,0.275312066574202
"noncollege-nonurban",2015-09-29,56762.7716,1450,39.1467390344828,0.342068965517241,0.0737931034482759,0.255172413793103,0.287586206896552
"noncollege-nonurban",2015-09-30,103882.7297,1671,62.1680010173549,0.351286654697786,0.0706163973668462,0.242968282465589,0.292639138240575
"noncollege-nonurban",2015-10-01,85956.75372,2137,40.223094861956,0.339728591483388,0.0664482919981282,0.247543284978942,0.30556855404773
"noncollege-nonurban",2015-10-02,98602.31404,2477,39.8071514089625,0.343157044812273,0.0633831247476786,0.255147355672184,0.298748486071861
"noncollege-nonurban",2015-10-03,98166.0485,2448,40.1005100081699,0.313316993464052,0.0649509803921569,0.260212418300654,0.323937908496732
"noncollege-nonurban",2015-10-04,70152.0145,1788,39.2349074384787,0.318791946308725,0.0665548098434005,0.267897091722595,0.304809843400447
"noncollege-nonurban",2015-10-05,66851.6982,1684,39.6981580760095,0.296912114014252,0.0659144893111639,0.256532066508314,0.342636579572447
"noncollege-nonurban",2015-10-06,63842.3699,1585,40.2790977287066,0.325552050473186,0.0675078864353312,0.246056782334385,0.317350157728707
"noncollege-nonurban",2015-10-07,69705.83016,1685,41.3684451988131,0.325222551928783,0.0652818991097923,0.275370919881306,0.30326409495549
"noncollege-nonurban",2015-10-08,72854.7368,1818,40.0741126512651,0.348734873487349,0.0577557755775578,0.276127612761276,0.28987898789879
"noncollege-nonurban",2015-10-09,92085.69806,2257,40.8000434470536,0.343819229065131,0.0801949490474081,0.258307487815685,0.288435976960567
"noncollege-nonurban",2015-10-10,93515.90408,2279,41.0337446599386,0.372531812198333,0.057481351469943,0.240895129442738,0.289600702062308
"noncollege-nonurban",2015-10-11,64118.9592,1596,40.1747864661654,0.320802005012531,0.0482456140350877,0.288220551378446,0.304511278195489
"noncollege-nonurban",2015-10-12,55884.6975,1370,40.79175,0.327737226277372,0.0569343065693431,0.262773722627737,0.307299270072993
"noncollege-nonurban",2015-10-13,59565.1066,1515,39.3169020462046,0.35973597359736,0.0475247524752475,0.277227722772277,0.275907590759076
"noncollege-nonurban",2015-10-14,63554.7521,1599,39.7465616635397,0.320825515947467,0.0594121325828643,0.266416510318949,0.308317698561601
"noncollege-nonurban",2015-10-15,71841.7999,1770,40.5885875141243,0.367796610169492,0.0570621468926554,0.267231638418079,0.263276836158192
"noncollege-nonurban",2015-10-16,92032.0105,2284,40.294225262697,0.373467600700525,0.0542907180385289,0.246497373029772,0.293345008756567
"noncollege-nonurban",2015-10-17,94299.9907,2319,40.6640753341958,0.376024148339802,0.0539025442000862,0.226821905993963,0.302716688227684
"noncollege-nonurban",2015-10-18,62187.2592,1558,39.9148005134788,0.378690629011553,0.0545571245186136,0.229781771501926,0.294608472400513
"noncollege-nonurban",2015-10-19,52655.7171,1324,39.7701790785499,0.331570996978852,0.0392749244712991,0.266616314199396,0.310422960725076
"noncollege-nonurban",2015-10-20,60812.1217,1543,39.4116148412184,0.336357744653273,0.0473104342190538,0.235904082955282,0.330524951393389
"noncollege-nonurban",2015-10-21,65915.0155,1681,39.2117879238549,0.323022010707912,0.0612730517549078,0.235574063057704,0.321832242712671
"noncollege-nonurban",2015-10-22,69606.5627,1745,39.8891476790831,0.350143266475645,0.0441260744985673,0.248710601719198,0.312893982808023
"noncollege-nonurban",2015-10-23,83844.1781,2084,40.2323311420346,0.349808061420345,0.0571017274472169,0.256717850287908,0.291746641074856
"noncollege-nonurban",2015-10-24,90068.8553,2253,39.9772992898358,0.332445628051487,0.0532623169107856,0.285841100754549,0.285841100754549
"noncollege-nonurban",2015-10-25,64635.2848,1670,38.7037633532934,0.334730538922156,0.0634730538922156,0.272455089820359,0.289820359281437
"noncollege-nonurban",2015-10-26,70036.23032,1503,46.5976249634065,0.304058549567532,0.083166999334664,0.262142381902861,0.304723885562209
"noncollege-nonurban",2015-10-27,61412.4557,1581,38.844058001265,0.33965844402277,0.0822264389626818,0.252371916508539,0.28842504743833
"noncollege-nonurban",2015-10-28,63649.41773,1616,39.3870159220297,0.362004950495049,0.0810643564356436,0.238861386138614,0.279084158415842
"noncollege-nonurban",2015-10-29,68554.13692,1745,39.2860383495702,0.373638968481375,0.0750716332378223,0.255014326647564,0.253295128939828
"noncollege-nonurban",2015-10-30,95645.90884,2473,38.6760650384149,0.344116457743631,0.085321471896482,0.275374039627982,0.259199353012535
"noncollege-nonurban",2015-10-31,110702.3842,2497,44.3341546655987,0.37084501401682,0.0748898678414097,0.243892671205447,0.26431718061674
"noncollege-nonurban",2015-11-01,59375.5945,1638,36.2488366910867,0.343101343101343,0.068986568986569,0.246642246642247,0.306471306471306
"noncollege-nonurban",2015-11-02,55554.2535,1433,38.7677972784369,0.334961618981158,0.0593161200279135,0.243545010467551,0.311235170969993
"noncollege-nonurban",2015-11-03,69408.6525,1800,38.5603625,0.332777777777778,0.0827777777777778,0.251111111111111,0.298888888888889
"noncollege-nonurban",2015-11-04,67134.247,1723,38.9635792222867,0.36680208937899,0.0510737086477075,0.254788160185723,0.273940800928613
"noncollege-nonurban",2015-11-05,74139.8653,1871,39.625796525922,0.370390165686799,0.0438268305718867,0.251737039016569,0.268840192410476
"noncollege-nonurban",2015-11-06,92098.5925,2270,40.5720671806167,0.352863436123348,0.0537444933920705,0.25726872246696,0.278854625550661
"noncollege-nonurban",2015-11-07,98472.0791,2408,40.8937205564784,0.338455149501661,0.0602159468438538,0.263704318936877,0.288621262458472
"noncollege-nonurban",2015-11-08,64499.7096,1661,38.831854063817,0.316074653822998,0.0571944611679711,0.252257676098736,0.319084888621312
"noncollege-nonurban",2015-11-09,58058.20935,1464,39.6572468237705,0.337431693989071,0.0484972677595628,0.243852459016393,0.312841530054645
"noncollege-nonurban",2015-11-10,67826.57787,1708,39.7111111651054,0.348946135831382,0.0614754098360656,0.257025761124122,0.281615925058548
"noncollege-nonurban",2015-11-11,68657.8788,1656,41.4600717391304,0.348429951690821,0.0585748792270531,0.258454106280193,0.263888888888889
"noncollege-nonurban",2015-11-12,63869.7014,1624,39.3286338669951,0.336822660098522,0.0492610837438424,0.251231527093596,0.301108374384236
"noncollege-nonurban",2015-11-13,87912.5712,2271,38.710951651255,0.325847644209599,0.0590048436811977,0.263320123293703,0.304271246147072
"noncollege-nonurban",2015-11-14,94659.11017,2404,39.3756697878536,0.341098169717138,0.0524126455906822,0.259983361064892,0.299500831946755
"noncollege-nonurban",2015-11-15,65167.4202,1699,38.356339140671,0.311948204826368,0.0576809888169511,0.289582107121836,0.301353737492643
"noncollege-nonurban",2015-11-16,55959.4447,1403,39.8855628652887,0.320741268709907,0.0456165359942979,0.271560940841055,0.31503920171062
"noncollege-nonurban",2015-11-17,61384.1378,1551,39.5771359123146,0.352030947775629,0.0483558994197292,0.251450676982592,0.308188265635074
"noncollege-nonurban",2015-11-18,67494.42,1465,46.071276450512,0.345392491467577,0.0484641638225256,0.244368600682594,0.320819112627986
"noncollege-nonurban",2015-11-19,72230.236,1768,40.8542058823529,0.343891402714932,0.0571266968325792,0.260180995475113,0.308823529411765
"noncollege-nonurban",2015-11-20,86264.9818,2165,39.845257182448,0.313163972286374,0.0605080831408776,0.280831408775982,0.318706697459584
"noncollege-nonurban",2015-11-21,97751.4043,2448,39.9311292075163,0.337418300653595,0.0490196078431373,0.289624183006536,0.291666666666667
"noncollege-nonurban",2015-11-22,68434.9661,1728,39.6035683449074,0.358796296296296,0.0625,0.259259259259259,0.284143518518519
"noncollege-nonurban",2015-11-23,59955.32233,1497,40.0503155177021,0.368069472277889,0.0507682030728123,0.245156980627923,0.295925183700735
"noncollege-nonurban",2015-11-24,74874.61,1857,40.3201992460959,0.365643511039311,0.0479267635971998,0.250942380183091,0.298330640818525
"noncollege-nonurban",2015-11-25,99575.573,2432,40.9439033717105,0.379111842105263,0.0485197368421053,0.248355263157895,0.287828947368421
"noncollege-nonurban",2015-11-26,56874.5499,1408,40.3938564630682,0.372159090909091,0.0440340909090909,0.302556818181818,0.252130681818182
"noncollege-nonurban",2015-11-27,91709.033,2597,35.3134512899499,0.363496341933,0.0542934154793993,0.329611089718906,0.230650750866384
"noncollege-nonurban",2015-11-28,92577.6404,2519,36.7517429138547,0.370385073441842,0.0484319174275506,0.322747121873759,0.235410877332275
"noncollege-nonurban",2015-11-29,65143.5,1723,37.8081834010447,0.371445153801509,0.0388856645385955,0.302379570516541,0.263493905977945
"noncollege-nonurban",2015-11-30,56255.3921,1406,40.0109474395448,0.34850640113798,0.0469416785206259,0.285206258890469,0.300142247510669
"noncollege-nonurban",2015-12-01,115370.4263,2016,57.2273939980159,0.341765873015873,0.0530753968253968,0.295634920634921,0.285218253968254
"noncollege-nonurban",2015-12-02,86776.1288,1871,46.3795450561197,0.344200962052378,0.0497060395510422,0.296098343132015,0.280064136825227
"noncollege-nonurban",2015-12-03,73890.676,1962,37.6608950050968,0.325688073394495,0.0504587155963303,0.284403669724771,0.31855249745158
"noncollege-nonurban",2015-12-04,88255.78771,2280,38.7086788201754,0.329385964912281,0.0442982456140351,0.298684210526316,0.3
"noncollege-nonurban",2015-12-05,101496.0938,2623,38.6946602363706,0.340449866565002,0.0434616850934045,0.276401067479985,0.310712924132672
"noncollege-nonurban",2015-12-06,65177.99934,1702,38.294946733255,0.31433607520564,0.0534665099882491,0.292596944770858,0.306110458284371
"noncollege-nonurban",2015-12-07,59935.3628,1567,38.2484765794512,0.318442884492661,0.0529674537332482,0.248245054243778,0.351627313337588
"noncollege-nonurban",2015-12-08,68649.9191,1739,39.4766642323174,0.346751006325474,0.0471535365152386,0.28522139160437,0.28522139160437
"noncollege-nonurban",2015-12-09,66892.0584,1731,38.6435923743501,0.34893125361063,0.0514153668399769,0.264009243212016,0.303292894280763
"noncollege-nonurban",2015-12-10,72386.6078,1895,38.1987376253298,0.316622691292876,0.0522427440633245,0.282321899736148,0.323482849604222
"noncollege-nonurban",2015-12-11,90629.57027,2246,40.3515450890472,0.338379341050757,0.0520926090828139,0.264915405164737,0.32413178984862
"noncollege-nonurban",2015-12-12,92874.5605,2425,38.2987878350515,0.348041237113402,0.0482474226804124,0.275876288659794,0.302268041237113
"noncollege-nonurban",2015-12-13,62158.8043,1681,36.9772779892921,0.3081499107674,0.0481856038072576,0.280785246876859,0.337894110648424
"noncollege-nonurban",2015-12-14,57497.7081,1437,40.0123229645094,0.352122477383438,0.0675017397355602,0.269311064718163,0.291579679888657
"noncollege-nonurban",2015-12-15,76813.8587,1934,39.7176104963806,0.338159255429162,0.0387797311271975,0.291623578076525,0.308686659772492
"noncollege-nonurban",2015-12-16,74708.155,1898,39.3615147523709,0.321917808219178,0.0458377239199157,0.288724973656481,0.32086406743941
"noncollege-nonurban",2015-12-17,70553.1505,1860,37.931801344086,0.300537634408602,0.0510752688172043,0.301612903225806,0.331720430107527
"noncollege-nonurban",2015-12-18,91711.0469,2315,39.6160029805616,0.339524838012959,0.0483801295896328,0.250539956803456,0.343844492440605
"noncollege-nonurban",2015-12-19,106553.4899,2785,38.2597809335727,0.363375224416517,0.044524236983842,0.26427289048474,0.310233393177738
"noncollege-nonurban",2015-12-20,79904.9349,2108,37.9055668406072,0.340132827324478,0.0393738140417457,0.27134724857685,0.328273244781784
"noncollege-nonurban",2015-12-21,73535.1062,1883,39.0521010090281,0.343600637280935,0.0531067445565587,0.259691980881572,0.319171534784918
"noncollege-nonurban",2015-12-22,92427.2555,2312,39.9771866349481,0.370674740484429,0.0523356401384083,0.256920415224913,0.304065743944637
"noncollege-nonurban",2015-12-23,106990.6706,2711,39.4653893766138,0.368498708963482,0.049428255256363,0.253043157506455,0.314644042788639
"noncollege-nonurban",2015-12-24,138138.3604,3593,38.4465239075981,0.337600890620651,0.0534372390759811,0.301697745616476,0.2952964096855
"noncollege-nonurban",2015-12-25,23049.4143,690,33.4049482608696,0.263768115942029,0.0579710144927536,0.350724637681159,0.314492753623188
"noncollege-nonurban",2015-12-26,73532.558,1949,37.728351975372,0.334017444843509,0.0507952796305798,0.31246793227296,0.286813750641355
"noncollege-nonurban",2015-12-27,82231.0853,2176,37.7900208180147,0.338694852941176,0.0436580882352941,0.307904411764706,0.291360294117647
"noncollege-nonurban",2015-12-28,69893.2078,1793,38.9811532626882,0.35750139431121,0.0407138873396542,0.301728945900725,0.285554935861684
"noncollege-nonurban",2015-12-29,87647.394,1973,44.4234130765332,0.337557019766852,0.0486568677141409,0.310694374049671,0.285859097820578
"noncollege-nonurban",2015-12-30,87480.2403,2272,38.5036268926056,0.360475352112676,0.054137323943662,0.266285211267606,0.305017605633803
"noncollege-nonurban",2015-12-31,134272.5903,3516,38.1890188566553,0.34641638225256,0.0466439135381115,0.277019340159272,0.310580204778157
"noncollege-nonurban",2016-01-01,122639.386,2173,56.4378214450069,0.300506212609296,0.0469397146801657,0.325356649792913,0.313391624482283
"noncollege-nonurban",2016-01-02,79940.6782,2164,36.9411636783734,0.320240295748614,0.0475970425138632,0.30268022181146,0.307301293900185
"noncollege-nonurban",2016-01-03,76497.7449,2080,36.7777619711539,0.273557692307692,0.0461538461538462,0.320192307692308,0.336538461538462
"noncollege-nonurban",2016-01-04,63589.8104,1614,39.3988912019827,0.308550185873606,0.0446096654275093,0.302354399008674,0.330855018587361
"noncollege-nonurban",2016-01-05,79958.9129,2039,39.2147684649338,0.2854340362923,0.0524767042667975,0.308484551250613,0.337910740559098
"noncollege-nonurban",2016-01-06,77868.7861,2085,37.347139616307,0.301199040767386,0.0402877697841727,0.335731414868106,0.304556354916067
"noncollege-nonurban",2016-01-07,80940.9152,2111,38.3424515395547,0.315490288962577,0.0468972051160587,0.307910942681194,0.315490288962577
"noncollege-nonurban",2016-01-08,95152.939,2415,39.4008028985507,0.347826086956522,0.0509316770186335,0.288198757763975,0.296894409937888
"noncollege-nonurban",2016-01-09,107866.6486,2773,38.8988996033177,0.362783988460151,0.0411107104219257,0.306887847097007,0.275513883880274
"noncollege-nonurban",2016-01-10,68071.2174,1915,35.5463276240209,0.326370757180157,0.0422976501305483,0.328981723237598,0.287728459530026
"noncollege-nonurban",2016-01-11,57447.4428,1502,38.2472988015979,0.328229027962716,0.0426098535286285,0.312250332889481,0.302263648468708
"noncollege-nonurban",2016-01-12,71359.9298,1891,37.736610153358,0.332099418297197,0.0449497620306716,0.316234796404019,0.295610787942887
"noncollege-nonurban",2016-01-13,71096.1774,1944,36.5721077160494,0.296810699588477,0.0349794238683128,0.364711934156379,0.287037037037037
"noncollege-nonurban",2016-01-14,72849.2705,1971,36.960563419584,0.328259766615931,0.0426179604261796,0.321664129883308,0.290715372907154
"noncollege-nonurban",2016-01-15,97285.2892,2506,38.8209454110136,0.321628092577813,0.0403032721468476,0.336392657621708,0.276935355147646
"noncollege-nonurban",2016-01-16,103310.3163,2837,36.4153388438491,0.319351427564328,0.0415932322876278,0.365526965103983,0.25872400422982
"noncollege-nonurban",2016-01-17,70763.2126,1987,35.6130913940614,0.290387518872672,0.042778057372924,0.352289884247609,0.296930045294414
"noncollege-nonurban",2016-01-18,59597.5482,1586,37.5772687263556,0.337957124842371,0.0472887767969735,0.337326607818411,0.261034047919294
"noncollege-nonurban",2016-01-19,69506.1143,1874,37.0897088046958,0.310565635005336,0.0325506937033084,0.366061899679829,0.275880469583778
"noncollege-nonurban",2016-01-20,75139.7461,2046,36.725193597263,0.308406647116325,0.0317693059628543,0.346041055718475,0.29227761485826
"noncollege-nonurban",2016-01-21,103024.2466,2107,48.8961777883246,0.306122448979592,0.0384432842904604,0.333175130517323,0.289511153298529
"noncollege-nonurban",2016-01-22,98122.5236,2569,38.1948320747373,0.349552355001946,0.0447644998053717,0.332035811599844,0.238224990268587
"noncollege-nonurban",2016-01-23,105274.6223,2798,37.6249543602573,0.349535382416011,0.044674767691208,0.315225160829164,0.262687634024303
"noncollege-nonurban",2016-01-24,76790.1303,2116,36.290231710775,0.321833648393195,0.055765595463138,0.354442344045369,0.247164461247637
"noncollege-nonurban",2016-01-25,62640.4963,1662,37.6898293020457,0.311672683513839,0.0571600481347774,0.350782190132371,0.252707581227437
"noncollege-nonurban",2016-01-26,76602.18,2010,38.1105373134328,0.332835820895522,0.0422885572139304,0.356716417910448,0.245273631840796
"noncollege-nonurban",2016-01-27,74146.4276,1975,37.5424949873418,0.318987341772152,0.0460759493670886,0.317974683544304,0.289113924050633
"noncollege-nonurban",2016-01-28,74971.0032,1988,37.7117722334004,0.323440643863179,0.0442655935613682,0.318913480885312,0.285714285714286
"noncollege-nonurban",2016-01-29,113049.1531,2838,39.8340920014094,0.318534178999295,0.0422832980972516,0.327343199436223,0.288231148696265
"noncollege-nonurban",2016-01-30,157524.7646,3317,47.4901310220078,0.326198372022912,0.0361772686162195,0.350015073861923,0.261983720229123
"noncollege-nonurban",2016-01-31,76835.1896,2167,35.4569402861098,0.311490539916936,0.0466082141209045,0.337332718043378,0.269497000461467
"noncollege-nonurban",2016-02-01,76601.9197,2126,36.0310064440263,0.278457196613358,0.0634995296331138,0.365004703668862,0.264346190028222
"noncollege-nonurban",2016-02-02,81449.7469,2181,37.3451384227419,0.328289775332416,0.0490600641907382,0.341127922971114,0.255387436955525
"noncollege-nonurban",2016-02-03,90786.8449,2417,37.5617893669839,0.312784443525031,0.0537856847331403,0.314439387670666,0.278858088539512
"noncollege-nonurban",2016-02-04,90143.0956,2432,37.0654175986842,0.320723684210526,0.0407072368421053,0.363898026315789,0.248355263157895
"noncollege-nonurban",2016-02-05,114656.1631,3071,37.335123119505,0.315206773038098,0.054379680885705,0.339628785411918,0.255617062845979
"noncollege-nonurban",2016-02-06,123972.3686,3429,36.1540882473024,0.301254009915427,0.047535724701079,0.386701662292213,0.240303295421406
"noncollege-nonurban",2016-02-07,95355.5894,2676,35.6336283258595,0.304185351270553,0.0399850523168909,0.37593423019432,0.25186846038864
"noncollege-nonurban",2016-02-08,65137.3898,1745,37.3280170773639,0.273352435530086,0.0458452722063037,0.375358166189112,0.272206303724928
"noncollege-nonurban",2016-02-09,81156.1148,2243,36.1819504235399,0.273294694605439,0.0485956308515381,0.378065091395453,0.268390548372715
"noncollege-nonurban",2016-02-10,108554.7996,2843,38.1831866338375,0.291241646148435,0.0499472388322195,0.347168483995779,0.275413295814281
"noncollege-nonurban",2016-02-11,105942.3055,2900,36.5318294827586,0.305862068965517,0.0372413793103448,0.352758620689655,0.276206896551724
"noncollege-nonurban",2016-02-12,122919.6332,3225,38.1146149457364,0.294883720930233,0.0483720930232558,0.355038759689922,0.277209302325581
"noncollege-nonurban",2016-02-13,138270.3599,3797,36.4156860416118,0.29602317619173,0.0495127732420332,0.377929944693179,0.25467474321833
"noncollege-nonurban",2016-02-14,98789.2341,2841,34.7726976768743,0.28229496656107,0.0496304118268215,0.385779655051038,0.260823653643083
"noncollege-nonurban",2016-02-15,79164.4225,2145,36.9064906759907,0.314685314685315,0.0531468531468531,0.36037296037296,0.247086247086247
"noncollege-nonurban",2016-02-16,90611.252,2469,36.6995755366545,0.293236127987039,0.0409072498987444,0.353584447144593,0.288375860672337
"noncollege-nonurban",2016-02-17,96137.832,2617,36.7358930072602,0.276652655712648,0.0450897974780283,0.353840275124188,0.301108139090562
"noncollege-nonurban",2016-02-18,108352.8205,2913,37.1962995193958,0.306213525575009,0.0339855818743563,0.332990044627532,0.302780638516993
"noncollege-nonurban",2016-02-19,126045.8088,3335,37.7948452173913,0.32143928035982,0.0413793103448276,0.35232383808096,0.266566716641679
"noncollege-nonurban",2016-02-20,139068.6589,3770,36.8882384350133,0.318832891246684,0.0424403183023873,0.353846153846154,0.26551724137931
"noncollege-nonurban",2016-02-21,100684.0948,2870,35.0815661324042,0.308710801393728,0.0407665505226481,0.352264808362369,0.278048780487805
"noncollege-nonurban",2016-02-22,80815.9849,2221,36.3872061683926,0.271949572264746,0.0436740207113913,0.356145880234129,0.29941467807294
"noncollege-nonurban",2016-02-23,92738.9716,2547,36.4110606988614,0.303494307027876,0.0467216332940715,0.344326658814291,0.269729093050648
"noncollege-nonurban",2016-02-24,94772.1064,2586,36.6481463263728,0.277262180974478,0.0464037122969838,0.34184068058778,0.296983758700696
"noncollege-nonurban",2016-02-25,98492.999,2702,36.4518871206514,0.288304959289415,0.0414507772020725,0.352701702442635,0.284233900814212
"noncollege-nonurban",2016-02-26,130728.1126,3354,38.976777757901,0.310673822301729,0.0399522957662493,0.350924269528921,0.268932617769827
"noncollege-nonurban",2016-02-27,153787.3635,3770,40.7924041114058,0.286472148541114,0.0496021220159151,0.369496021220159,0.273209549071618
"noncollege-nonurban",2016-02-28,99550.3376,2938,33.8837091899251,0.264805990469707,0.0428863172226004,0.385636487406399,0.278080326752893
"noncollege-nonurban",2016-02-29,94907.9556,2366,40.113252578191,0.312341504649197,0.0384615384615385,0.34742180896027,0.273034657650042
"noncollege-nonurban",2016-03-01,123107.5835,3045,40.4294198686371,0.259770114942529,0.0505747126436782,0.373399014778325,0.28440065681445
"noncollege-nonurban",2016-03-02,113051.7698,3139,36.0152181586493,0.27620261229691,0.0455559095253265,0.345014335775725,0.300732717425932
"noncollege-nonurban",2016-03-03,112874.9165,3142,35.9245437619351,0.27848504137492,0.0369191597708466,0.36346276257161,0.291534054742202
"noncollege-nonurban",2016-03-04,131204.0643,3580,36.649179972067,0.289664804469274,0.0497206703910615,0.355865921787709,0.275698324022346
"noncollege-nonurban",2016-03-05,144866.1564,4152,34.8906927745665,0.264450867052023,0.0467244701348748,0.381743737957611,0.285886319845857
"noncollege-nonurban",2016-03-06,105133.937,3088,34.0459640544041,0.254533678756477,0.0336787564766839,0.383419689119171,0.303756476683938
"noncollege-nonurban",2016-03-07,85732.8464,2374,36.1132461668071,0.274220724515585,0.0480202190395956,0.344566133108677,0.306234203875316
"noncollege-nonurban",2016-03-08,99866.5884,2730,36.5811679120879,0.25970695970696,0.0523809523809524,0.358608058608059,0.3003663003663
"noncollege-nonurban",2016-03-09,104442.9364,2854,36.5952825508059,0.271548703573931,0.0497547302032235,0.341275402943238,0.308339173090399
"noncollege-nonurban",2016-03-10,110007.4106,3035,36.2462637891269,0.277759472817133,0.0457990115321252,0.347611202635914,0.295881383855025
"noncollege-nonurban",2016-03-11,133113.6114,3669,36.2806245298447,0.280730444262742,0.0468792586535841,0.319705641864268,0.333060779503952
"noncollege-nonurban",2016-03-12,139127.0894,3967,35.0711089992438,0.260398285858331,0.0471388958911016,0.357448953869423,0.306780942777918
"noncollege-nonurban",2016-03-13,107820.6714,3139,34.3487325262823,0.260592545396623,0.0426887543803759,0.358712965912711,0.301688435807582
"noncollege-nonurban",2016-03-14,85499.1518,2336,36.6006642979452,0.298373287671233,0.0363869863013699,0.32791095890411,0.298801369863014
"noncollege-nonurban",2016-03-15,93958.0935,2654,35.4024466842502,0.285606631499623,0.0433308214016579,0.308590806330068,0.327053504144687
"noncollege-nonurban",2016-03-16,108722.6109,3002,36.2167258161226,0.267488341105929,0.0469686875416389,0.326449033977348,0.314123917388408
"noncollege-nonurban",2016-03-17,108967.8135,3122,34.9032073991031,0.267456758488149,0.0409993593850096,0.336002562459962,0.314221652786675
"noncollege-nonurban",2016-03-18,127106.5039,3580,35.504610027933,0.258659217877095,0.0365921787709497,0.349720670391061,0.310614525139665
"noncollege-nonurban",2016-03-19,138855.2677,3997,34.7398718288717,0.251938954215662,0.0510382787090318,0.396047035276457,0.268451338503878
"noncollege-nonurban",2016-03-20,103875.3043,3002,34.6020334110593,0.277148567621586,0.0426382411725516,0.3690872751499,0.278481012658228
"noncollege-nonurban",2016-03-21,89430.6134,2520,35.4883386507937,0.279761904761905,0.0325396825396825,0.354761904761905,0.298809523809524
"noncollege-nonurban",2016-03-22,102064.5205,2895,35.2554474956822,0.267357512953368,0.0424870466321244,0.360621761658031,0.283592400690846
"noncollege-nonurban",2016-03-23,108273.4427,2993,36.1755572001337,0.280988974273304,0.0474440360841965,0.316404944871367,0.321082525893752
"noncollege-nonurban",2016-03-24,104658.1908,2957,35.3933685492053,0.26344267839026,0.0429489347311464,0.325667906662158,0.338518769022658
"noncollege-nonurban",2016-03-25,136965.5719,3817,35.8830421535237,0.277443018077024,0.0474194393502751,0.313335079905685,0.331674089599162
"noncollege-nonurban",2016-03-26,138008.4844,3857,35.7813026704693,0.267306196525797,0.0495203526056521,0.338864402385274,0.318900700025927
"noncollege-nonurban",2016-03-27,99684.9127,2906,34.3031358224363,0.2143840330351,0.0492085340674467,0.373365450791466,0.334824501032347
"noncollege-nonurban",2016-03-28,84573.6483,2394,35.3273384711779,0.285714285714286,0.0426065162907268,0.322890559732665,0.319548872180451
"noncollege-nonurban",2016-03-29,96063.2218,2706,35.5000819660015,0.277531411677753,0.0388026607538803,0.31559497413156,0.342941611234294
"noncollege-nonurban",2016-03-30,95084.4801,2646,35.9351776643991,0.260015117157974,0.0476190476190476,0.309901738473167,0.3567649281935
"noncollege-nonurban",2016-03-31,111662.3843,3031,36.8401135928736,0.288683602771363,0.0419003629165292,0.310788518640713,0.33586275156714
"noncollege-nonurban",2016-04-01,254251.176,4713,53.9467803946531,0.263738595374496,0.0532569488648419,0.3505198387439,0.310205813706769
"noncollege-nonurban",2016-04-02,160443.8236,4557,35.208212332675,0.255650647355716,0.0449857362299759,0.36405529953917,0.30897520298442
"noncollege-nonurban",2016-04-03,105035.1874,3032,34.6422122031662,0.261873350923483,0.0511213720316623,0.353232189973615,0.311015831134565
"noncollege-nonurban",2016-04-04,92748.8767,2575,36.0189812427184,0.281165048543689,0.047378640776699,0.333980582524272,0.310679611650485
"noncollege-nonurban",2016-04-05,111066.448,3090,35.9438343042071,0.276375404530744,0.0453074433656958,0.359870550161812,0.294822006472492
