"collegetown","saledate","revenue","tot_items","avg_price_peritem","perc.usable","perc.edible","perc.extracts"
TRUE,2015-11-17,442851.94926,18053,24.5306569135324,0.799867058106686,0.0726749016783914,0.104802525895973
TRUE,2015-11-18,423984.5997,17055,24.8598416710642,0.798768689533861,0.0720023453532688,0.105951333919672
TRUE,2015-11-19,502396.03184,19662,25.5516240382464,0.78542365985149,0.0766961651917404,0.108330790357034
TRUE,2015-11-20,601350.0057,22530,26.6910788149135,0.775055481580115,0.0874389702618731,0.10994229915668
TRUE,2015-11-21,706960.3465,26767,26.4116392012553,0.759928269884559,0.0979937983337692,0.107968767512235
TRUE,2015-11-22,500819.255,20201,24.791805108658,0.768328300579179,0.0954903222612742,0.101579129746052
TRUE,2015-11-23,420602.5629,16553,25.409446197064,0.778831631728388,0.0838518697517066,0.10886244185344
TRUE,2015-11-24,506486.26,19653,25.77144761614,0.768839362947133,0.086399023049916,0.112959853457487
TRUE,2015-11-25,683398.3878,26074,26.2099558103858,0.762100176420956,0.0964945923141827,0.109956278284881
TRUE,2015-11-26,467219.868,19542,23.9084980042984,0.753965817214205,0.105158120970218,0.108740149421758
TRUE,2015-11-27,516872.3259,21177,24.4072496529253,0.732398356707749,0.107900080275771,0.115880436322425
TRUE,2015-11-28,609019.6219,25007,24.3539657655856,0.741632342943976,0.10812972367737,0.1080497460711
TRUE,2015-11-29,482649.5478,19331,24.9676451192385,0.750297449692204,0.105012673943407,0.106512854999741
TRUE,2015-11-30,514402.12,16542,31.0967307459799,0.778442751783339,0.0792528110264781,0.108088501994922
TRUE,2015-12-01,523048.6147,20962,24.9522285421238,0.78298826447858,0.0717488789237668,0.108100372101899
TRUE,2015-12-02,489110.5363,19481,25.1070548893794,0.781838714645039,0.079872696473487,0.106462707253221
TRUE,2015-12-03,515130.0969,20016,25.7359161121103,0.784422462030376,0.0764388489208633,0.109262589928058
TRUE,2015-12-04,609239.4932,23153,26.3136307692308,0.772686045004967,0.083617673735585,0.116917894009416
TRUE,2015-12-05,679175.9519,26381,25.7448903339525,0.762897539896137,0.0981009059550434,0.11311170918464
TRUE,2015-12-06,493820.1168,20267,24.3657234321804,0.77653328070262,0.0945379187842305,0.102136478018454
TRUE,2015-12-07,424653.6392,17139,24.7770371200187,0.794737149191902,0.0821518174922691,0.101172763871871
TRUE,2015-12-08,465146.5374,19208,24.2162920345689,0.793992086630571,0.0759058725531029,0.103029987505206
TRUE,2015-12-09,554878.1672,19547,28.3868709878754,0.783240394945516,0.084872358929759,0.104363840998619
TRUE,2015-12-10,494064.3193,19815,24.933854115569,0.778450668685339,0.085591723441837,0.109412061569518
TRUE,2015-12-11,614613.0716,23683,25.9516561077566,0.776210784106743,0.0877000380019423,0.11050120339484
TRUE,2015-12-12,683372.1797,26631,25.6607780293643,0.76230708572716,0.100446847658744,0.109271150163343
TRUE,2015-12-13,487490.3195,20445,23.8439872584984,0.781120078258743,0.0947909024211299,0.099877720714111
TRUE,2015-12-14,420653.979,16973,24.7837140752961,0.787014670358805,0.0795970070111353,0.112708419254109
TRUE,2015-12-15,487280.3807,19771,24.6462182337767,0.793890040969096,0.0800161853219362,0.0998937838247939
TRUE,2015-12-16,513314.4907,20358,25.2143870075646,0.785587975243148,0.0806071323312703,0.110718145200904
TRUE,2015-12-17,525791.1629,20649,25.4632748752966,0.770109932684392,0.0910455712141024,0.112015109690542
TRUE,2015-12-18,632974.4555,24643,25.6857710303129,0.759931826482165,0.102625492026133,0.111552976504484
TRUE,2015-12-19,743701.1983,28559,26.0408697188277,0.748310515074057,0.112328863055429,0.110262964389509
TRUE,2015-12-20,647298.2302,22912,28.2514939856844,0.754408170391061,0.111469972067039,0.104312150837989
TRUE,2015-12-21,486063.7111,19388,25.070337894574,0.757375696306994,0.106251289457396,0.106612337528368
TRUE,2015-12-22,607353.3457,24080,25.2223150207641,0.751287375415282,0.108222591362126,0.112707641196013
TRUE,2015-12-23,724524.5959,28120,25.7654550462304,0.738477951635846,0.12151493598862,0.113762446657184
TRUE,2015-12-24,944669.4301,36702,25.7389087815378,0.714402484878208,0.127132036401286,0.120483897335295
TRUE,2015-12-25,255760.6009,11117,23.0062607627957,0.741207160205091,0.111271026356031,0.109561932175947
TRUE,2015-12-26,456556.5004,17716,25.7708568751411,0.752257846014902,0.0950553172273651,0.118367577331226
TRUE,2015-12-27,537062.742,21934,24.4853990152275,0.752940640102125,0.098477249931613,0.111060454089541
TRUE,2015-12-28,462783.7395,18583,24.9036075714363,0.754560619921434,0.0964860356239574,0.119248775762794
TRUE,2015-12-29,536212.3008,21510,24.9285123570432,0.766434216643422,0.0906555090655509,0.114783821478382
TRUE,2015-12-30,574067.0448,22755,25.2281716018457,0.763568446495276,0.0989672599428697,0.113205888815645
TRUE,2015-12-31,957045.4621,33121,28.8954277376891,0.757465052383684,0.104465444883911,0.114670450771414
TRUE,2016-01-01,584053.2899,24592,23.7497271429733,0.772161678594665,0.0903545868575146,0.111621665582303
TRUE,2016-01-02,549780.4657,21931,25.0686455565182,0.773699329715927,0.0928366239569559,0.111394829237153
TRUE,2016-01-03,528610.6366,22028,23.9972142999818,0.782186308334847,0.085345923370256,0.108906845832577
TRUE,2016-01-04,441674.9165,18074,24.4370320073033,0.794677437202612,0.0753568662166648,0.109494301206152
TRUE,2016-01-05,535594.2938,21990,24.3562662028195,0.793042291950887,0.0744884038199181,0.10718508412915
TRUE,2016-01-06,532419.1681,21590,24.6604524363131,0.781102362204724,0.0819360815192219,0.111996294580824
TRUE,2016-01-07,525265.261,21122,24.8681593125651,0.778051320897642,0.0837988826815642,0.112820755610264
TRUE,2016-01-08,709949.0426,25398,27.9529507284038,0.760335459484999,0.09599181037877,0.114536577683282
TRUE,2016-01-09,716745.5989,28330,25.2998799470526,0.756512530885987,0.103035651253089,0.111683727497353
TRUE,2016-01-10,533084.2483,22269,23.9384008397324,0.7634379630877,0.0978490277964884,0.109344829134672
TRUE,2016-01-11,432869.7484,17762,24.3705522125887,0.785666028600383,0.0784821529107083,0.112712532372481
TRUE,2016-01-12,491923.5299,20261,24.2793312225458,0.787276047579093,0.076501653422832,0.111297566753862
TRUE,2016-01-13,497006.0655,20627,24.094927304019,0.78518446696078,0.0764531924177049,0.111213458088913
TRUE,2016-01-14,530802.2941,21150,25.0970351820331,0.776359338061466,0.0829314420803783,0.113853427895981
TRUE,2016-01-15,676575.1165,26045,25.9771593971972,0.753733922057977,0.0976387022461125,0.121674025724707
TRUE,2016-01-16,740428.6108,29346,25.2309892591835,0.760955496490152,0.101308525863832,0.111361003203162
TRUE,2016-01-17,517513.5544,22055,23.4646816776241,0.769530718657901,0.0989798231693493,0.106733167082294
TRUE,2016-01-18,520778.1411,18687,27.8684722587895,0.779151281639643,0.0896880184085193,0.108738695349708
TRUE,2016-01-19,467989.6025,19674,23.7872116753075,0.793178814679272,0.0760394429195893,0.10836637186134
TRUE,2016-01-20,525806.1096,21632,24.3068652736686,0.784485946745562,0.0764145710059172,0.115384615384615
TRUE,2016-01-21,547479.6466,22330,24.5176733811017,0.785759068517689,0.0784146887595163,0.114643976712942
TRUE,2016-01-22,652849.1962,25755,25.3484448145991,0.767617938264415,0.0915938652688798,0.11504562220928
TRUE,2016-01-23,729609.7756,29025,25.1372877037037,0.759104220499569,0.100430663221361,0.115865633074935
TRUE,2016-01-24,548303.5646,22956,23.8849784195853,0.7695591566475,0.101498518905733,0.106508102456874
TRUE,2016-01-25,436166.8452,18099,24.0989471904525,0.793635007458976,0.0788441350350848,0.10658047405934
TRUE,2016-01-26,572956.2214,21507,26.640452940903,0.785465197377598,0.0833682057004696,0.110987120472404
TRUE,2016-01-27,491412.0267,20510,23.9596307508532,0.791955143832277,0.0778156996587031,0.111311555338859
TRUE,2016-01-28,508365.4068,21187,23.9942137537169,0.783357719356209,0.079624297918535,0.114409779581819
TRUE,2016-01-29,653814.6215,26126,25.0254390836714,0.773099594273903,0.0875373191456786,0.115631937533492
