"towntype_Pullman","saledate","revenue","tot_items","avg_price_peritem","perc.usable","perc.edible","perc.extracts"
"noncollege-nonurban",2016-03-30,510398.3361,20792,24.5478230136591,0.771498653328203,0.0758945748364756,0.127260484801847
"noncollege-nonurban",2016-03-31,586302.6655,22520,26.034754240675,0.763277087033748,0.0773978685612789,0.134591474245115
"noncollege-nonurban",2016-04-01,1350299.1671,33667,40.1074989485253,0.757774675498262,0.0779992277304185,0.13998871298304
"noncollege-nonurban",2016-04-02,788003.9158,31363,25.1252723208877,0.731084398813889,0.0963236935242164,0.145298600261455
"noncollege-nonurban",2016-04-03,558985.6738,23478,23.8089136127439,0.753769486327626,0.095664025896584,0.129142175653804
"noncollege-nonurban",2016-04-04,494900.0878,19813,24.9785538686721,0.763488618583758,0.0831272396911119,0.129965174380457
"noncollege-nonurban",2016-04-05,566212.6841,22810,24.8230023717668,0.762253397632617,0.0780359491451118,0.135466900482245
"noncollege-nonurban",2016-04-06,556565.5277,22396,24.8511130425076,0.762725486694052,0.0809073048758707,0.133639935702804
"noncollege-nonurban",2016-04-07,584029.2875,23211,25.1617460471328,0.761535478867778,0.0797897548576106,0.133212700874585
"noncollege-nonurban",2016-04-08,729990.4438,27991,26.079469965346,0.758815333500054,0.0838841056053732,0.131470829909614
"noncollege-nonurban",2016-04-09,732022.4552,29364,24.9292485764882,0.739408799891023,0.093958588748127,0.1385029287563
"noncollege-nonurban",2016-04-10,548279.5896,23502,23.3290609139648,0.747510850140414,0.0924176665815675,0.13352055144243
"noncollege-nonurban",2016-04-11,492395.5771,19926,24.711210333233,0.764478570711633,0.0770852152965974,0.131637057111312
"noncollege-nonurban",2016-04-12,530893.1936,21763,24.3943019620457,0.766576299223453,0.0752194090888205,0.132334696503239
"noncollege-nonurban",2016-04-13,553442.3935,22359,24.7525557270003,0.764211279574221,0.0742877588443133,0.134263607495863
"noncollege-nonurban",2016-04-14,575736.4857,23418,24.5852116192672,0.768468699291144,0.0778033990947135,0.130412503202665
"noncollege-nonurban",2016-04-15,726334.1878,28412,25.5643456215684,0.753695621568351,0.0847177249049697,0.139236942137125
"noncollege-nonurban",2016-04-16,786194.2006,30933,25.4160346749426,0.742895936378625,0.0930074677528853,0.137393721915107
"noncollege-nonurban",2016-04-17,550929.5258,23812,23.1366338736771,0.748782126658827,0.091928439442298,0.133588106836889
"noncollege-nonurban",2016-04-18,489005.1422,19955,24.5053942470559,0.769481332999248,0.0774242044600351,0.128038085692809
"noncollege-nonurban",2016-04-19,521008.2463,22798,22.8532435432933,0.763970523730152,0.0777699798227915,0.128914817089218
"noncollege-nonurban",2016-04-20,1007829.0742,48084,20.9597594667665,0.735629315364778,0.0940021628816238,0.13613676066883
