"towntype","saledate","tot_items","perc_cartridge_oil","perc_hash_kief","perc_wax_shatter_resin","perc_uncategorized"
"Ellensburg",2015-12-06,82,0.195121951219512,0.0609756097560976,0.317073170731707,0.426829268292683
"Ellensburg",2015-12-07,50,0.28,0,0.36,0.36
"Ellensburg",2015-12-08,84,0.19047619047619,0.0595238095238095,0.345238095238095,0.404761904761905
"Ellensburg",2015-12-09,71,0.197183098591549,0.0704225352112676,0.352112676056338,0.380281690140845
"Ellensburg",2015-12-10,86,0.22093023255814,0.0581395348837209,0.313953488372093,0.406976744186047
"Ellensburg",2015-12-11,117,0.145299145299145,0.0683760683760684,0.367521367521368,0.418803418803419
"Ellensburg",2015-12-12,99,0.212121212121212,0.0606060606060606,0.282828282828283,0.444444444444444
"Ellensburg",2015-12-13,63,0.158730158730159,0.0634920634920635,0.301587301587302,0.476190476190476
"Ellensburg",2015-12-14,66,0.196969696969697,0.0757575757575758,0.196969696969697,0.53030303030303
"Ellensburg",2015-12-15,73,0.123287671232877,0.0684931506849315,0.397260273972603,0.410958904109589
"Ellensburg",2015-12-16,103,0.16504854368932,0.0679611650485437,0.252427184466019,0.514563106796116
"Ellensburg",2015-12-17,89,0.235955056179775,0.0898876404494382,0.325842696629214,0.348314606741573
"Ellensburg",2015-12-18,59,0.23728813559322,0.0508474576271186,0.23728813559322,0.474576271186441
"Ellensburg",2015-12-19,75,0.24,0.04,0.346666666666667,0.373333333333333
"Ellensburg",2015-12-20,64,0.234375,0.0625,0.46875,0.234375
"Ellensburg",2015-12-21,61,0.131147540983607,0.0983606557377049,0.524590163934426,0.245901639344262
"Ellensburg",2015-12-22,71,0.211267605633803,0.0422535211267606,0.549295774647887,0.197183098591549
"Ellensburg",2015-12-23,97,0.360824742268041,0.0309278350515464,0.309278350515464,0.298969072164948
"Ellensburg",2015-12-24,84,0.0833333333333333,0.0357142857142857,0.452380952380952,0.428571428571429
"Ellensburg",2015-12-25,20,0.1,0.05,0.5,0.35
"Ellensburg",2015-12-26,61,0.245901639344262,0.0491803278688525,0.475409836065574,0.229508196721311
"Ellensburg",2015-12-27,72,0.277777777777778,0.0555555555555556,0.347222222222222,0.319444444444444
"Ellensburg",2015-12-28,74,0.256756756756757,0.0810810810810811,0.472972972972973,0.189189189189189
"Ellensburg",2015-12-29,81,0.172839506172839,0.0493827160493827,0.54320987654321,0.234567901234568
"Ellensburg",2015-12-30,76,0.25,0.0394736842105263,0.513157894736842,0.197368421052632
"Ellensburg",2015-12-31,94,0.234042553191489,0.074468085106383,0.51063829787234,0.180851063829787
"Ellensburg",2016-01-01,72,0.0416666666666667,0.0833333333333333,0.611111111111111,0.263888888888889
"Ellensburg",2016-01-02,73,0.191780821917808,0.0684931506849315,0.479452054794521,0.26027397260274
"Ellensburg",2016-01-03,76,0.184210526315789,0.0921052631578947,0.328947368421053,0.394736842105263
"Ellensburg",2016-01-04,83,0.180722891566265,0.072289156626506,0.481927710843373,0.265060240963855
"Ellensburg",2016-01-05,70,0.2,0.0285714285714286,0.4,0.371428571428571
"Ellensburg",2016-01-06,73,0.342465753424658,0.0958904109589041,0.342465753424658,0.219178082191781
"Ellensburg",2016-01-07,79,0.417721518987342,0.0632911392405063,0.367088607594937,0.151898734177215
"Ellensburg",2016-01-08,84,0.369047619047619,0.0357142857142857,0.44047619047619,0.154761904761905
"Ellensburg",2016-01-09,107,0.364485981308411,0.0934579439252336,0.476635514018692,0.0654205607476635
"Ellensburg",2016-01-10,83,0.409638554216867,0.0602409638554217,0.397590361445783,0.132530120481928
"Ellensburg",2016-01-11,62,0.258064516129032,0,0.596774193548387,0.145161290322581
"Ellensburg",2016-01-12,64,0.375,0.03125,0.5,0.09375
"Ellensburg",2016-01-13,71,0.492957746478873,0.0563380281690141,0.323943661971831,0.126760563380282
"Ellensburg",2016-01-14,91,0.351648351648352,0.032967032967033,0.450549450549451,0.164835164835165
"Ellensburg",2016-01-15,103,0.262135922330097,0.0679611650485437,0.543689320388349,0.12621359223301
"Ellensburg",2016-01-16,113,0.442477876106195,0.0619469026548673,0.345132743362832,0.150442477876106
"Ellensburg",2016-01-17,58,0.379310344827586,0.0689655172413793,0.482758620689655,0.0689655172413793
"Ellensburg",2016-01-18,39,0.256410256410256,0.102564102564103,0.512820512820513,0.128205128205128
"Ellensburg",2016-01-19,81,0.333333333333333,0.037037037037037,0.506172839506173,0.123456790123457
"Ellensburg",2016-01-20,91,0.417582417582418,0.0549450549450549,0.43956043956044,0.0879120879120879
"Ellensburg",2016-01-21,108,0.37037037037037,0.00925925925925926,0.481481481481481,0.138888888888889
"Ellensburg",2016-01-22,95,0.389473684210526,0.0421052631578947,0.463157894736842,0.105263157894737
"Ellensburg",2016-01-23,107,0.308411214953271,0.0467289719626168,0.570093457943925,0.0747663551401869
"Ellensburg",2016-01-24,78,0.371794871794872,0.0384615384615385,0.448717948717949,0.141025641025641
"Ellensburg",2016-01-25,73,0.178082191780822,0.0684931506849315,0.602739726027397,0.150684931506849
"Ellensburg",2016-01-26,79,0.240506329113924,0.0506329113924051,0.518987341772152,0.189873417721519
"Ellensburg",2016-01-27,67,0.17910447761194,0.0298507462686567,0.597014925373134,0.194029850746269
"Ellensburg",2016-01-28,62,0.145161290322581,0.0645161290322581,0.596774193548387,0.193548387096774
"Ellensburg",2016-01-29,110,0.336363636363636,0.0454545454545455,0.536363636363636,0.0818181818181818
"Ellensburg",2016-01-30,111,0.306306306306306,0.0540540540540541,0.477477477477477,0.162162162162162
"Ellensburg",2016-01-31,70,0.257142857142857,0.0428571428571429,0.542857142857143,0.157142857142857
"Ellensburg",2016-02-01,80,0.225,0.0375,0.625,0.1125
"Ellensburg",2016-02-02,80,0.4375,0.075,0.4125,0.075
"Ellensburg",2016-02-03,90,0.233333333333333,0.0333333333333333,0.644444444444444,0.0888888888888889
"Ellensburg",2016-02-04,93,0.32258064516129,0.0752688172043011,0.387096774193548,0.21505376344086
"Ellensburg",2016-02-05,107,0.336448598130841,0.0560747663551402,0.495327102803738,0.11214953271028
"Ellensburg",2016-02-06,96,0.197916666666667,0.09375,0.614583333333333,0.09375
"Ellensburg",2016-02-07,88,0.284090909090909,0.0568181818181818,0.488636363636364,0.170454545454545
"Ellensburg",2016-02-08,67,0.402985074626866,0.0298507462686567,0.537313432835821,0.0298507462686567
"Ellensburg",2016-02-09,75,0.36,0.0266666666666667,0.466666666666667,0.146666666666667
"Ellensburg",2016-02-10,93,0.311827956989247,0.0645161290322581,0.505376344086022,0.118279569892473
"Ellensburg",2016-02-11,104,0.326923076923077,0.0288461538461538,0.442307692307692,0.201923076923077
"Ellensburg",2016-02-12,104,0.355769230769231,0.0769230769230769,0.461538461538462,0.105769230769231
"Ellensburg",2016-02-13,135,0.333333333333333,0.0666666666666667,0.414814814814815,0.185185185185185
"Ellensburg",2016-02-14,111,0.351351351351351,0.036036036036036,0.486486486486487,0.126126126126126
"Ellensburg",2016-02-15,71,0.253521126760563,0.0140845070422535,0.591549295774648,0.140845070422535
"Ellensburg",2016-02-16,70,0.342857142857143,0.0142857142857143,0.457142857142857,0.185714285714286
"Ellensburg",2016-02-17,96,0.40625,0.0104166666666667,0.5,0.0833333333333333
"Ellensburg",2016-02-18,94,0.351063829787234,0.0212765957446809,0.457446808510638,0.170212765957447
"Ellensburg",2016-02-19,100,0.37,0.06,0.47,0.1
"Ellensburg",2016-02-20,110,0.327272727272727,0.0545454545454545,0.527272727272727,0.0909090909090909
"Ellensburg",2016-02-21,87,0.402298850574713,0.0344827586206897,0.505747126436782,0.0574712643678161
"Ellensburg",2016-02-22,80,0.375,0.025,0.5125,0.0875
"Ellensburg",2016-02-23,93,0.462365591397849,0.021505376344086,0.43010752688172,0.0860215053763441
"Ellensburg",2016-02-24,65,0.353846153846154,0.0153846153846154,0.569230769230769,0.0615384615384615
"Ellensburg",2016-02-25,103,0.378640776699029,0.087378640776699,0.41747572815534,0.116504854368932
"Ellensburg",2016-02-26,96,0.46875,0.0520833333333333,0.333333333333333,0.145833333333333
"Ellensburg",2016-02-27,91,0.461538461538462,0.043956043956044,0.362637362637363,0.131868131868132
"Ellensburg",2016-02-28,78,0.538461538461538,0.0256410256410256,0.333333333333333,0.102564102564103
"Ellensburg",2016-02-29,89,0.51685393258427,0.0337078651685393,0.359550561797753,0.0898876404494382
"Ellensburg",2016-03-01,86,0.488372093023256,0.0697674418604651,0.325581395348837,0.116279069767442
"Ellensburg",2016-03-02,101,0.455445544554455,0.0396039603960396,0.386138613861386,0.118811881188119
"Ellensburg",2016-03-03,73,0.383561643835616,0.0273972602739726,0.397260273972603,0.191780821917808
"Ellensburg",2016-03-04,137,0.284671532846715,0.0437956204379562,0.284671532846715,0.386861313868613
"Ellensburg",2016-03-05,108,0.388888888888889,0.0277777777777778,0.25,0.333333333333333
"Ellensburg",2016-03-06,81,0.345679012345679,0.0617283950617284,0.234567901234568,0.358024691358025
"Ellensburg",2016-03-07,85,0.317647058823529,0.0117647058823529,0.270588235294118,0.4
"Ellensburg",2016-03-08,94,0.319148936170213,0.0106382978723404,0.223404255319149,0.446808510638298
"Ellensburg",2016-03-09,103,0.466019417475728,0.0388349514563107,0.155339805825243,0.339805825242718
"Ellensburg",2016-03-10,84,0.273809523809524,0.0238095238095238,0.19047619047619,0.511904761904762
"Ellensburg",2016-03-11,108,0.333333333333333,0.00925925925925926,0.268518518518519,0.388888888888889
"Ellensburg",2016-03-12,103,0.339805825242718,0.029126213592233,0.194174757281553,0.436893203883495
"Ellensburg",2016-03-13,76,0.368421052631579,0.0657894736842105,0.197368421052632,0.368421052631579
"Ellensburg",2016-03-14,79,0.392405063291139,0,0.30379746835443,0.30379746835443
"Ellensburg",2016-03-15,79,0.215189873417722,0.0379746835443038,0.30379746835443,0.443037974683544
"Ellensburg",2016-03-16,90,0.455555555555556,0.0444444444444444,0.233333333333333,0.266666666666667
"Ellensburg",2016-03-17,85,0.305882352941176,0.0352941176470588,0.317647058823529,0.341176470588235
"Ellensburg",2016-03-18,98,0.346938775510204,0.0204081632653061,0.224489795918367,0.408163265306122
"Ellensburg",2016-03-19,131,0.435114503816794,0.0305343511450382,0.198473282442748,0.33587786259542
"Ellensburg",2016-03-20,75,0.36,0.0133333333333333,0.12,0.506666666666667
"Ellensburg",2016-03-21,65,0.276923076923077,0.0153846153846154,0.338461538461538,0.369230769230769
"Ellensburg",2016-03-22,107,0.401869158878505,0.0280373831775701,0.186915887850467,0.383177570093458
"Ellensburg",2016-03-23,85,0.388235294117647,0.0352941176470588,0.270588235294118,0.305882352941176
"Ellensburg",2016-03-24,93,0.419354838709677,0.021505376344086,0.225806451612903,0.333333333333333
"Ellensburg",2016-03-25,107,0.364485981308411,0.0186915887850467,0.271028037383178,0.345794392523364
"Ellensburg",2016-03-26,113,0.345132743362832,0.0176991150442478,0.327433628318584,0.309734513274336
"Ellensburg",2016-03-27,78,0.397435897435897,0.0128205128205128,0.230769230769231,0.358974358974359
"Ellensburg",2016-03-28,74,0.324324324324324,0.0135135135135135,0.297297297297297,0.364864864864865
"Ellensburg",2016-03-29,98,0.275510204081633,0.0204081632653061,0.285714285714286,0.418367346938776
"Ellensburg",2016-03-30,73,0.328767123287671,0.0273972602739726,0.328767123287671,0.315068493150685
"Ellensburg",2016-03-31,87,0.264367816091954,0.0229885057471264,0.28735632183908,0.425287356321839
"Ellensburg",2016-04-01,131,0.412213740458015,0.0534351145038168,0.16030534351145,0.374045801526718
"Ellensburg",2016-04-02,118,0.5,0.0254237288135593,0.135593220338983,0.338983050847458
"Ellensburg",2016-04-03,104,0.519230769230769,0.0384615384615385,0.221153846153846,0.221153846153846
"Ellensburg",2016-04-04,84,0.44047619047619,0.0357142857142857,0.25,0.273809523809524
"Ellensburg",2016-04-05,111,0.513513513513513,0.00900900900900901,0.216216216216216,0.261261261261261
"Ellensburg",2016-04-06,80,0.55,0.025,0.2125,0.2125
"Ellensburg",2016-04-07,119,0.630252100840336,0,0.134453781512605,0.235294117647059
"Ellensburg",2016-04-08,120,0.45,0.0333333333333333,0.191666666666667,0.325
"Ellensburg",2016-04-09,115,0.51304347826087,0.0173913043478261,0.173913043478261,0.295652173913043
"Ellensburg",2016-04-10,78,0.384615384615385,0.0256410256410256,0.0897435897435897,0.5
"Ellensburg",2016-04-11,73,0.397260273972603,0.0136986301369863,0.164383561643836,0.424657534246575
"Ellensburg",2016-04-12,109,0.495412844036697,0.018348623853211,0.18348623853211,0.302752293577982
"Ellensburg",2016-04-13,84,0.404761904761905,0.0119047619047619,0.19047619047619,0.392857142857143
"Ellensburg",2016-04-14,82,0.548780487804878,0.0121951219512195,0.0975609756097561,0.341463414634146
"Ellensburg",2016-04-15,105,0.504761904761905,0,0.19047619047619,0.304761904761905
"Ellensburg",2016-04-16,115,0.356521739130435,0.00869565217391304,0.269565217391304,0.365217391304348
"Ellensburg",2016-04-17,85,0.388235294117647,0.0352941176470588,0.211764705882353,0.364705882352941
"Ellensburg",2016-04-18,115,0.330434782608696,0.00869565217391304,0.2,0.460869565217391
"Ellensburg",2016-04-19,129,0.271317829457364,0,0.186046511627907,0.542635658914729
"Ellensburg",2016-04-20,193,0.202072538860104,0.0103626943005181,0.134715025906736,0.652849740932642
"Ellensburg",2016-04-21,123,0.341463414634146,0.00813008130081301,0.178861788617886,0.471544715447154
"Ellensburg",2016-04-22,126,0.357142857142857,0.0158730158730159,0.174603174603175,0.452380952380952
"Ellensburg",2016-04-23,127,0.346456692913386,0,0.204724409448819,0.448818897637795
"Ellensburg",2016-04-24,85,0.435294117647059,0.0235294117647059,0.223529411764706,0.317647058823529
"Ellensburg",2016-04-25,112,0.392857142857143,0,0.160714285714286,0.446428571428571
"Ellensburg",2016-04-26,93,0.354838709677419,0.021505376344086,0.268817204301075,0.354838709677419
"Ellensburg",2016-04-27,103,0.368932038834951,0.00970873786407767,0.223300970873786,0.398058252427184
"Ellensburg",2016-04-28,96,0.427083333333333,0.0208333333333333,0.125,0.427083333333333
"Ellensburg",2016-04-29,123,0.333333333333333,0,0.260162601626016,0.40650406504065
"Ellensburg",2016-04-30,133,0.458646616541353,0.0075187969924812,0.18796992481203,0.345864661654135
"Ellensburg",2016-05-01,81,0.37037037037037,0.0246913580246914,0.222222222222222,0.382716049382716
"Ellensburg",2016-05-02,98,0.255102040816327,0,0.316326530612245,0.428571428571429
"Ellensburg",2016-05-03,90,0.355555555555556,0.0111111111111111,0.211111111111111,0.422222222222222
"Ellensburg",2016-05-04,89,0.314606741573034,0,0.280898876404494,0.404494382022472
"Ellensburg",2016-05-05,122,0.434426229508197,0.00819672131147541,0.204918032786885,0.352459016393443
"Ellensburg",2016-05-06,112,0.419642857142857,0.0357142857142857,0.267857142857143,0.276785714285714
"Ellensburg",2016-05-07,117,0.401709401709402,0.0170940170940171,0.299145299145299,0.282051282051282
"Ellensburg",2016-05-08,100,0.29,0.01,0.32,0.38
"Ellensburg",2016-05-09,134,0.32089552238806,0.0149253731343284,0.253731343283582,0.41044776119403
"Ellensburg",2016-05-10,113,0.36283185840708,0,0.274336283185841,0.36283185840708
"Ellensburg",2016-05-11,108,0.268518518518519,0.00925925925925926,0.25,0.472222222222222
"Ellensburg",2016-05-12,85,0.317647058823529,0,0.188235294117647,0.494117647058824
"Ellensburg",2016-05-13,132,0.333333333333333,0.00757575757575758,0.25,0.409090909090909
"Ellensburg",2016-05-14,105,0.40952380952381,0,0.304761904761905,0.285714285714286
"Ellensburg",2016-05-15,84,0.25,0.0476190476190476,0.357142857142857,0.345238095238095
"Ellensburg",2016-05-16,125,0.232,0.016,0.32,0.432
"Ellensburg",2016-05-17,91,0.296703296703297,0.021978021978022,0.340659340659341,0.340659340659341
"Ellensburg",2016-05-18,111,0.261261261261261,0.018018018018018,0.369369369369369,0.351351351351351
"Ellensburg",2016-05-19,101,0.405940594059406,0.0099009900990099,0.386138613861386,0.198019801980198
"Ellensburg",2016-05-20,150,0.3,0.02,0.5,0.18
"Ellensburg",2016-05-21,114,0.245614035087719,0.0087719298245614,0.552631578947368,0.192982456140351
"Ellensburg",2016-05-22,102,0.343137254901961,0.0294117647058824,0.42156862745098,0.205882352941176
"Ellensburg",2016-05-23,86,0.441860465116279,0.0116279069767442,0.244186046511628,0.302325581395349
"Ellensburg",2016-05-24,76,0.421052631578947,0,0.394736842105263,0.184210526315789
"Ellensburg",2016-05-25,91,0.43956043956044,0,0.351648351648352,0.208791208791209
"Ellensburg",2016-05-26,127,0.338582677165354,0.015748031496063,0.354330708661417,0.291338582677165
"Ellensburg",2016-05-27,158,0.367088607594937,0.0316455696202532,0.227848101265823,0.373417721518987
"Ellensburg",2016-05-28,111,0.414414414414414,0.045045045045045,0.306306306306306,0.234234234234234
"Ellensburg",2016-05-29,105,0.219047619047619,0.0476190476190476,0.285714285714286,0.447619047619048
"Ellensburg",2016-05-30,117,0.230769230769231,0.0256410256410256,0.307692307692308,0.435897435897436
"Ellensburg",2016-05-31,99,0.383838383838384,0.0101010101010101,0.282828282828283,0.323232323232323
"Ellensburg",2016-06-01,97,0.22680412371134,0.0515463917525773,0.319587628865979,0.402061855670103
"Ellensburg",2016-06-02,116,0.21551724137931,0.0344827586206897,0.28448275862069,0.46551724137931
"Ellensburg",2016-06-03,143,0.244755244755245,0.0629370629370629,0.258741258741259,0.433566433566434
"Ellensburg",2016-06-04,135,0.281481481481481,0.0148148148148148,0.333333333333333,0.37037037037037
"Ellensburg",2016-06-05,101,0.227722772277228,0.0099009900990099,0.287128712871287,0.475247524752475
"Ellensburg",2016-06-06,91,0.186813186813187,0.032967032967033,0.241758241758242,0.538461538461538
"Ellensburg",2016-06-07,111,0.198198198198198,0.045045045045045,0.288288288288288,0.468468468468468
"Ellensburg",2016-06-08,121,0.330578512396694,0.0330578512396694,0.247933884297521,0.388429752066116
"Ellensburg",2016-06-09,127,0.283464566929134,0.0078740157480315,0.236220472440945,0.47244094488189
"Ellensburg",2016-06-10,148,0.317567567567568,0.0540540540540541,0.243243243243243,0.385135135135135
"Ellensburg",2016-06-11,167,0.407185628742515,0.0179640718562874,0.203592814371257,0.37125748502994
"Ellensburg",2016-06-12,126,0.373015873015873,0.0476190476190476,0.277777777777778,0.301587301587302
"Ellensburg",2016-06-13,86,0.290697674418605,0.0348837209302326,0.244186046511628,0.430232558139535
"Ellensburg",2016-06-14,99,0.212121212121212,0.0505050505050505,0.292929292929293,0.444444444444444
"Ellensburg",2016-06-15,119,0.285714285714286,0.0336134453781513,0.302521008403361,0.378151260504202
"Ellensburg",2016-06-16,116,0.232758620689655,0.0258620689655172,0.310344827586207,0.431034482758621
"Ellensburg",2016-06-17,164,0.365853658536585,0.0121951219512195,0.23780487804878,0.384146341463415
"Ellensburg",2016-06-18,115,0.391304347826087,0.0434782608695652,0.226086956521739,0.339130434782609
"Ellensburg",2016-06-19,126,0.388888888888889,0.0317460317460317,0.277777777777778,0.301587301587302
"Ellensburg",2016-06-20,114,0.271929824561404,0.0263157894736842,0.315789473684211,0.385964912280702
"Ellensburg",2016-06-21,120,0.175,0.0166666666666667,0.258333333333333,0.55
"Ellensburg",2016-06-22,89,0.202247191011236,0.0112359550561798,0.292134831460674,0.49438202247191
"Ellensburg",2016-06-23,118,0.203389830508475,0.0338983050847458,0.330508474576271,0.432203389830508
"Ellensburg",2016-06-24,154,0.344155844155844,0.012987012987013,0.318181818181818,0.324675324675325
"Ellensburg",2016-06-25,141,0.26241134751773,0.0212765957446809,0.361702127659574,0.354609929078014
"Ellensburg",2016-06-26,130,0.223076923076923,0,0.361538461538462,0.415384615384615
"Ellensburg",2016-06-27,100,0.31,0.02,0.41,0.26
"Ellensburg",2016-06-28,110,0.290909090909091,0.0727272727272727,0.290909090909091,0.345454545454545
"Ellensburg",2016-06-29,102,0.294117647058824,0.00980392156862745,0.284313725490196,0.411764705882353
"Ellensburg",2016-06-30,106,0.320754716981132,0,0.349056603773585,0.330188679245283
"Ellensburg",2016-07-01,199,0.316582914572864,0.0301507537688442,0.271356783919598,0.381909547738693
"Ellensburg",2016-07-02,114,0.263157894736842,0.043859649122807,0.298245614035088,0.394736842105263
"Ellensburg",2016-07-03,129,0.232558139534884,0.0387596899224806,0.348837209302326,0.37984496124031
"Ellensburg",2016-07-04,90,0.211111111111111,0,0.322222222222222,0.466666666666667
"Ellensburg",2016-07-05,125,0.208,0.024,0.384,0.384
"Ellensburg",2016-07-06,119,0.243697478991597,0.0252100840336134,0.361344537815126,0.369747899159664
"Ellensburg",2016-07-07,134,0.26865671641791,0.00746268656716418,0.283582089552239,0.440298507462687
"Ellensburg",2016-07-08,129,0.271317829457364,0.00775193798449612,0.333333333333333,0.387596899224806
"Ellensburg",2016-07-09,150,0.273333333333333,0,0.306666666666667,0.42
"Ellensburg",2016-07-10,99,0.202020202020202,0.0404040404040404,0.282828282828283,0.474747474747475
"Ellensburg",2016-07-11,118,0.364406779661017,0.00847457627118644,0.228813559322034,0.398305084745763
"Ellensburg",2016-07-12,118,0.330508474576271,0.00847457627118644,0.23728813559322,0.423728813559322
"Ellensburg",2016-07-13,119,0.26890756302521,0.0336134453781513,0.252100840336134,0.445378151260504
"Ellensburg",2016-07-14,109,0.284403669724771,0.0458715596330275,0.339449541284404,0.330275229357798
"Ellensburg",2016-07-15,208,0.331730769230769,0.00480769230769231,0.259615384615385,0.403846153846154
"Ellensburg",2016-07-16,224,0.379464285714286,0.0491071428571429,0.227678571428571,0.34375
"Ellensburg",2016-07-17,125,0.328,0.024,0.272,0.376
"Ellensburg",2016-07-18,122,0.278688524590164,0.0327868852459016,0.229508196721311,0.459016393442623
"Ellensburg",2016-07-19,124,0.209677419354839,0.0483870967741935,0.258064516129032,0.483870967741935
"Ellensburg",2016-07-20,128,0.2578125,0.0390625,0.3828125,0.3203125
"Ellensburg",2016-07-21,137,0.233576642335766,0.0145985401459854,0.240875912408759,0.510948905109489
"Ellensburg",2016-07-22,175,0.257142857142857,0.0628571428571429,0.251428571428571,0.428571428571429
"Ellensburg",2016-07-23,171,0.280701754385965,0.0467836257309941,0.175438596491228,0.497076023391813
"Ellensburg",2016-07-24,117,0.316239316239316,0.0256410256410256,0.196581196581197,0.461538461538462
"Ellensburg",2016-07-25,121,0.330578512396694,0.0330578512396694,0.181818181818182,0.454545454545455
"Ellensburg",2016-07-26,103,0.194174757281553,0.0388349514563107,0.262135922330097,0.504854368932039
"Ellensburg",2016-07-27,134,0.246268656716418,0.0149253731343284,0.246268656716418,0.492537313432836
"Ellensburg",2016-07-28,105,0.171428571428571,0.00952380952380952,0.276190476190476,0.542857142857143
"Ellensburg",2016-07-29,177,0.220338983050847,0.0225988700564972,0.378531073446328,0.378531073446328
"Ellensburg",2016-07-30,128,0.1875,0.03125,0.359375,0.421875
"Ellensburg",2016-07-31,111,0.261261261261261,0.0720720720720721,0.216216216216216,0.45045045045045
"Ellensburg",2016-08-01,146,0.23972602739726,0.0410958904109589,0.301369863013699,0.417808219178082
"Ellensburg",2016-08-02,137,0.343065693430657,0.0291970802919708,0.248175182481752,0.37956204379562
"Ellensburg",2016-08-03,107,0.308411214953271,0,0.261682242990654,0.429906542056075
"Ellensburg",2016-08-04,129,0.271317829457364,0.0232558139534884,0.286821705426357,0.418604651162791
"Ellensburg",2016-08-05,186,0.360215053763441,0.0268817204301075,0.21505376344086,0.397849462365591
"Ellensburg",2016-08-06,161,0.285714285714286,0.0372670807453416,0.254658385093168,0.422360248447205
"Ellensburg",2016-08-07,108,0.222222222222222,0.0185185185185185,0.361111111111111,0.398148148148148
"Ellensburg",2016-08-08,131,0.305343511450382,0.0305343511450382,0.274809160305344,0.389312977099237
"Ellensburg",2016-08-09,118,0.211864406779661,0.0338983050847458,0.279661016949153,0.474576271186441
"Ellensburg",2016-08-10,112,0.232142857142857,0.0267857142857143,0.276785714285714,0.464285714285714
"Ellensburg",2016-08-11,150,0.28,0.00666666666666667,0.173333333333333,0.54
"Ellensburg",2016-08-12,148,0.243243243243243,0.027027027027027,0.256756756756757,0.472972972972973
"Ellensburg",2016-08-13,151,0.278145695364238,0.0397350993377483,0.158940397350993,0.52317880794702
"Ellensburg",2016-08-14,130,0.146153846153846,0.0230769230769231,0.261538461538462,0.569230769230769
"Ellensburg",2016-08-15,104,0.240384615384615,0.0480769230769231,0.288461538461538,0.423076923076923
"Ellensburg",2016-08-16,116,0.21551724137931,0.0258620689655172,0.189655172413793,0.568965517241379
"Ellensburg",2016-08-17,101,0.376237623762376,0.0495049504950495,0.148514851485149,0.425742574257426
"Ellensburg",2016-08-18,126,0.30952380952381,0.0238095238095238,0.166666666666667,0.5
"Ellensburg",2016-08-19,179,0.29608938547486,0.0223463687150838,0.189944134078212,0.491620111731844
"Ellensburg",2016-08-20,165,0.290909090909091,0.0424242424242424,0.139393939393939,0.527272727272727
"Ellensburg",2016-08-21,119,0.210084033613445,0.00840336134453781,0.210084033613445,0.571428571428571
"Ellensburg",2016-08-22,107,0.271028037383178,0.0280373831775701,0.149532710280374,0.551401869158878
"Ellensburg",2016-08-23,111,0.315315315315315,0.018018018018018,0.198198198198198,0.468468468468468
"Ellensburg",2016-08-24,122,0.254098360655738,0.0245901639344262,0.180327868852459,0.540983606557377
"Ellensburg",2016-08-25,123,0.235772357723577,0.032520325203252,0.308943089430894,0.422764227642276
"Ellensburg",2016-08-26,173,0.323699421965318,0.00578034682080925,0.225433526011561,0.445086705202312
"Ellensburg",2016-08-27,183,0.262295081967213,0.0163934426229508,0.262295081967213,0.459016393442623
"Ellensburg",2016-08-28,124,0.282258064516129,0.0161290322580645,0.266129032258065,0.435483870967742
"Ellensburg",2016-08-29,122,0.30327868852459,0.0327868852459016,0.286885245901639,0.377049180327869
"Ellensburg",2016-08-30,132,0.257575757575758,0.0378787878787879,0.257575757575758,0.446969696969697
"Ellensburg",2016-08-31,152,0.315789473684211,0.0328947368421053,0.184210526315789,0.467105263157895
"Ellensburg",2016-09-01,188,0.26063829787234,0.00531914893617021,0.175531914893617,0.558510638297872
"Ellensburg",2016-09-02,251,0.302788844621514,0.0199203187250996,0.167330677290837,0.50996015936255
"Ellensburg",2016-09-03,206,0.325242718446602,0,0.160194174757282,0.514563106796116
"Ellensburg",2016-09-04,172,0.372093023255814,0.0174418604651163,0.244186046511628,0.366279069767442
"Ellensburg",2016-09-05,163,0.294478527607362,0.0184049079754601,0.214723926380368,0.47239263803681
"Ellensburg",2016-09-06,156,0.269230769230769,0,0.314102564102564,0.416666666666667
"Ellensburg",2016-09-07,149,0.268456375838926,0.00671140939597315,0.228187919463087,0.496644295302013
"Ellensburg",2016-09-08,140,0.292857142857143,0,0.242857142857143,0.464285714285714
"Ellensburg",2016-09-09,178,0.213483146067416,0.0224719101123595,0.168539325842697,0.595505617977528
"Ellensburg",2016-09-10,171,0.245614035087719,0,0.222222222222222,0.532163742690059
"Ellensburg",2016-09-11,133,0.210526315789474,0.0150375939849624,0.240601503759398,0.533834586466165
"Ellensburg",2016-09-12,125,0.296,0.008,0.232,0.464
"Ellensburg",2016-09-13,148,0.189189189189189,0.0135135135135135,0.351351351351351,0.445945945945946
"Ellensburg",2016-09-14,146,0.267123287671233,0.00684931506849315,0.301369863013699,0.424657534246575
"Ellensburg",2016-09-15,138,0.239130434782609,0.0144927536231884,0.311594202898551,0.434782608695652
"Ellensburg",2016-09-16,158,0.30379746835443,0,0.284810126582278,0.411392405063291
"Ellensburg",2016-09-17,152,0.302631578947368,0.00657894736842105,0.309210526315789,0.381578947368421
"Ellensburg",2016-09-18,153,0.241830065359477,0.0130718954248366,0.300653594771242,0.444444444444444
"Ellensburg",2016-09-19,118,0.313559322033898,0.0169491525423729,0.338983050847458,0.330508474576271
"Ellensburg",2016-09-20,156,0.243589743589744,0,0.314102564102564,0.442307692307692
