"towntype","saledate","tot_items","perc_cartridge","perc_oil","perc_hash_kief","perc_wax_shatter_resin","perc_uncategorized"
"NCNU",2015-11-15,2835,0.276190476190476,0.0737213403880071,0.0529100529100529,0.321340388007055,0.275837742504409
"NCNU",2015-11-16,2447,0.312627707396812,0.0531262770739681,0.0523089497343686,0.29955046996322,0.282386595831631
"NCNU",2015-11-17,2615,0.282600382409178,0.0730401529636711,0.0554493307839388,0.304397705544933,0.284512428298279
"NCNU",2015-11-18,2601,0.288735101883891,0.0742022299115725,0.0480584390618993,0.302191464821223,0.286812764321415
"NCNU",2015-11-19,2920,0.292808219178082,0.0578767123287671,0.063013698630137,0.311986301369863,0.274315068493151
"NCNU",2015-11-20,3587,0.289099526066351,0.0591023139113465,0.0574296069138556,0.337329244494006,0.257039308614441
"NCNU",2015-11-21,4059,0.282335550628234,0.0827790096082779,0.0497659522049766,0.322739591032274,0.262379896526238
"NCNU",2015-11-22,2954,0.301624915368991,0.0873392010832769,0.0572105619498984,0.308056872037915,0.245768449559919
"NCNU",2015-11-23,2553,0.326282804543674,0.0857814336075206,0.0540540540540541,0.267528397963181,0.266353309831571
"NCNU",2015-11-24,3153,0.319061211544561,0.0903901046622265,0.0469394227719632,0.288931176657152,0.254678084364098
"NCNU",2015-11-25,4029,0.330106726234798,0.0828989823777612,0.0551005212211467,0.283693224125093,0.248200546041201
"NCNU",2015-11-26,2606,0.317344589409056,0.09247889485802,0.0414428242517268,0.330775134305449,0.217958557175748
"NCNU",2015-11-27,3934,0.310371123538383,0.0793085917641078,0.0495678698525674,0.322572445348246,0.238179969496695
"NCNU",2015-11-28,4093,0.313462008306865,0.0894209626191058,0.0510627901294894,0.309064256046909,0.23698998289763
"NCNU",2015-11-29,2864,0.313198324022346,0.0876396648044693,0.0460893854748603,0.292597765363128,0.260474860335196
"NCNU",2015-11-30,2416,0.30794701986755,0.0865066225165563,0.0484271523178808,0.283526490066225,0.273592715231788
"NCNU",2015-12-01,3280,0.29969512195122,0.0798780487804878,0.0509146341463415,0.303658536585366,0.265853658536585
"NCNU",2015-12-02,3077,0.297367565810855,0.0835229119272018,0.0513487162820929,0.293142671433214,0.274618134546636
"NCNU",2015-12-03,3256,0.278255528255528,0.0816953316953317,0.0571253071253071,0.331695331695332,0.251228501228501
"NCNU",2015-12-04,3859,0.301891681782845,0.0702254470069966,0.0497538222337393,0.327286861881316,0.250842187095102
"NCNU",2015-12-05,4355,0.308381171067738,0.0721010332950631,0.0505166475315729,0.304477611940298,0.264523536165327
"NCNU",2015-12-06,2903,0.296245263520496,0.0609714088873579,0.0530485704443679,0.321047192559421,0.268687564588357
"NCNU",2015-12-07,2515,0.28389662027833,0.0648111332007952,0.0588469184890656,0.311332007952286,0.281113320079523
"NCNU",2015-12-08,2851,0.29919326552087,0.0673447913012978,0.0526131182041389,0.327253595229744,0.253595229743949
"NCNU",2015-12-09,2832,0.324505649717514,0.0614406779661017,0.0575564971751412,0.292725988700565,0.263771186440678
"NCNU",2015-12-10,3108,0.294401544401544,0.0617760617760618,0.0537323037323037,0.316280566280566,0.273809523809524
"NCNU",2015-12-11,3696,0.320887445887446,0.0603354978354978,0.0514069264069264,0.32711038961039,0.24025974025974
"NCNU",2015-12-12,4152,0.319605009633911,0.0604527938342967,0.0549132947976879,0.314547206165703,0.250481695568401
"NCNU",2015-12-13,2812,0.295874822190612,0.0675675675675676,0.0533428165007112,0.325035561877667,0.258179231863442
"NCNU",2015-12-14,2522,0.317208564631245,0.0622521808088818,0.0610626486915147,0.325535289452815,0.233941316415543
"NCNU",2015-12-15,3047,0.317361339021989,0.0613718411552347,0.0485723662618969,0.33278634722678,0.239908106334099
"NCNU",2015-12-16,3165,0.301421800947867,0.0638230647709321,0.0581358609794629,0.314375987361769,0.262243285939968
"NCNU",2015-12-17,3186,0.310734463276836,0.0555555555555556,0.0508474576271186,0.338983050847458,0.243879472693032
"NCNU",2015-12-18,3923,0.324751465715014,0.0678052510833546,0.0525108335457558,0.297221514147336,0.257710935508539
"NCNU",2015-12-19,4660,0.332618025751073,0.0699570815450644,0.0474248927038627,0.298497854077253,0.251502145922747
"NCNU",2015-12-20,3507,0.316509837467921,0.0738522954091816,0.0530367835757057,0.286854861705161,0.26974622184203
"NCNU",2015-12-21,3086,0.329552819183409,0.0605962410887881,0.0576798444588464,0.294556059624109,0.257615035644848
"NCNU",2015-12-22,3933,0.326214085939486,0.0785659801678108,0.0526315789473684,0.282481566234427,0.260106788710908
"NCNU",2015-12-23,4567,0.345960148894241,0.0639369389095686,0.0532077950514561,0.268885482811474,0.26800963433326
"NCNU",2015-12-24,6257,0.310372382931117,0.0631292951893879,0.0568962761706888,0.299664375898993,0.269937669809813
"NCNU",2015-12-25,1407,0.231698649609097,0.0511727078891258,0.0504619758351102,0.37455579246624,0.292110874200426
"NCNU",2015-12-26,3144,0.298664122137405,0.066793893129771,0.0489821882951654,0.314249363867684,0.271310432569975
"NCNU",2015-12-27,3542,0.302653867871259,0.0657820440429136,0.0448898927159797,0.330604178430265,0.256070016939582
"NCNU",2015-12-28,3156,0.321292775665399,0.0576679340937896,0.04404309252218,0.31020278833967,0.266793409378961
"NCNU",2015-12-29,3450,0.316231884057971,0.0640579710144928,0.0515942028985507,0.327826086956522,0.240289855072464
"NCNU",2015-12-30,3727,0.328682586530722,0.0721760128789911,0.0547357123691977,0.309900724443252,0.234504963777837
"NCNU",2015-12-31,5873,0.310403541631194,0.0633407117316533,0.0541460922867359,0.316703558658267,0.255406095692151
"NCNU",2016-01-01,3831,0.258679196032368,0.0709997389715479,0.0493343774471417,0.345862699034195,0.275123988514748
"NCNU",2016-01-02,3618,0.291044776119403,0.0699281370923162,0.0505804311774461,0.331122166943062,0.257324488667772
"NCNU",2016-01-03,3477,0.258556226632154,0.0779407535231521,0.0460166810468795,0.340811044003451,0.276675294794363
"NCNU",2016-01-04,2727,0.27979464613128,0.0726072607260726,0.0520718738540521,0.344334433443344,0.251191785845251
"NCNU",2016-01-05,3422,0.270601987142022,0.0715955581531268,0.0517241379310345,0.322618351841029,0.283459964932788
"NCNU",2016-01-06,3452,0.302143684820394,0.0718424101969873,0.0417149478563152,0.326767091541136,0.257531865585168
"NCNU",2016-01-07,3470,0.290201729106628,0.0723342939481268,0.0512968299711816,0.318155619596542,0.268011527377522
"NCNU",2016-01-08,4126,0.309985458070771,0.079738245273873,0.0508967523024721,0.310712554532235,0.24866698982065
"NCNU",2016-01-09,4554,0.32191480017567,0.0845410628019324,0.0478700043917435,0.30961791831357,0.236056214317084
"NCNU",2016-01-10,3254,0.295636140135218,0.0925015365703749,0.0424093423478795,0.319299323909035,0.250153657037492
"NCNU",2016-01-11,2702,0.281273131014064,0.0969652109548483,0.0484826054774241,0.31939304219097,0.253886010362694
"NCNU",2016-01-12,3125,0.3008,0.096,0.0528,0.31616,0.23424
"NCNU",2016-01-13,3256,0.276105651105651,0.0770884520884521,0.0383906633906634,0.361486486486487,0.246928746928747
"NCNU",2016-01-14,3317,0.295749170937594,0.0850165812481158,0.0446186312933374,0.33072053059994,0.243895085921013
"NCNU",2016-01-15,4281,0.289184769913572,0.0822237794907732,0.0441485634197617,0.33590282644242,0.248540060733473
"NCNU",2016-01-16,4656,0.295103092783505,0.0837628865979381,0.0435996563573883,0.341709621993127,0.235824742268041
"NCNU",2016-01-17,3326,0.267288033674083,0.0865904990980156,0.0450992182802165,0.355682501503307,0.245339747444378
"NCNU",2016-01-18,2739,0.296458561518803,0.072289156626506,0.0500182548375319,0.343556042351223,0.237677984665936
"NCNU",2016-01-19,3042,0.288625904010519,0.0831689677843524,0.032215647600263,0.36094674556213,0.235042735042735
"NCNU",2016-01-20,3454,0.273885350318471,0.0877243775332947,0.034163288940359,0.354371742906775,0.2498552403011
"NCNU",2016-01-21,3522,0.291595684270301,0.0709823963657013,0.0386144236229415,0.350653038046564,0.248154457694492
"NCNU",2016-01-22,4200,0.309761904761905,0.079047619047619,0.0483333333333333,0.329047619047619,0.233809523809524
"NCNU",2016-01-23,4659,0.32367460828504,0.0729770336982185,0.0407812835372398,0.32367460828504,0.238892466194462
"NCNU",2016-01-24,3484,0.293915040183697,0.0663030998851894,0.0499425947187141,0.33955223880597,0.250287026406429
"NCNU",2016-01-25,2761,0.289025715320536,0.0706265845708077,0.0510684534588917,0.324882289025715,0.264396957624049
"NCNU",2016-01-26,3389,0.29595750958985,0.0820300973738566,0.0442608439067572,0.346414871643553,0.231336677485984
"NCNU",2016-01-27,3268,0.283659730722154,0.0774173806609547,0.0416156670746634,0.339351285189718,0.257955936352509
"NCNU",2016-01-28,3382,0.294204612655234,0.0759905381431106,0.0416913069189829,0.341809580130101,0.246303962152572
"NCNU",2016-01-29,4457,0.28472066412385,0.0765088624635405,0.0466681624411039,0.342158402512901,0.249943908458604
"NCNU",2016-01-30,5278,0.294619173929519,0.0691549829480864,0.0356195528609322,0.34918529746116,0.251420992800303
"NCNU",2016-01-31,3653,0.287161237339173,0.0695318915959485,0.0448946071721872,0.339720777443197,0.258691486449494
"NCNU",2016-02-01,3572,0.268197088465845,0.0683090705487122,0.0548712206047032,0.360582306830907,0.248040313549832
"NCNU",2016-02-02,3645,0.277366255144033,0.0814814814814815,0.0482853223593964,0.344581618655693,0.248285322359396
"NCNU",2016-02-03,4037,0.284617290066881,0.0810007431260837,0.0532573693336636,0.31657171166708,0.264552885806292
"NCNU",2016-02-04,3988,0.281845536609829,0.0767301905717152,0.0448846539618857,0.349799398194584,0.246740220661986
"NCNU",2016-02-05,4983,0.284968894240417,0.0600040136463977,0.049367850692354,0.343768813967489,0.261890427453341
"NCNU",2016-02-06,5573,0.288534003229858,0.0552664633052216,0.0430647766014714,0.349721873317782,0.263412883545667
"NCNU",2016-02-07,4464,0.282258064516129,0.0562275985663082,0.0387544802867383,0.350582437275986,0.272177419354839
"NCNU",2016-02-08,2919,0.248715313463515,0.0575539568345324,0.0455635491606715,0.363138060979788,0.285029119561494
"NCNU",2016-02-09,3642,0.245469522240527,0.0606809445359692,0.0477759472817133,0.361889071938495,0.284184514003295
"NCNU",2016-02-10,4653,0.256178809370299,0.0560928433268859,0.0457769181173436,0.354824844186546,0.287126584998925
"NCNU",2016-02-11,4833,0.265466583902338,0.0560728326091455,0.0391061452513966,0.353817504655493,0.285536933581626
"NCNU",2016-02-12,5263,0.268098042941288,0.0545316359490785,0.0475014250427513,0.35531065931978,0.274558236747102
"NCNU",2016-02-13,6196,0.278566817301485,0.0513234344738541,0.0471271788250484,0.357972885732731,0.265009683666882
"NCNU",2016-02-14,4674,0.257595207531023,0.0530594779632007,0.0466409927257167,0.378904578519469,0.263799743260591
"NCNU",2016-02-15,3545,0.2787023977433,0.0558533145275035,0.0493653032440056,0.363892806770099,0.252186177715092
"NCNU",2016-02-16,3877,0.262316223884447,0.0595821511477947,0.0435904049522827,0.351302553520763,0.283208666494712
"NCNU",2016-02-17,4323,0.265093684941013,0.0527411519777932,0.0434883182974786,0.357390700902151,0.281286143881564
"NCNU",2016-02-18,4781,0.272746287387576,0.0579376699435265,0.0361848985567873,0.336749633967789,0.296381510144321
"NCNU",2016-02-19,5393,0.286667902837011,0.0528462822176896,0.0417207491192286,0.344149823845726,0.274615241980345
"NCNU",2016-02-20,6093,0.278680452978828,0.0566223535204333,0.0434925324142459,0.34777613655014,0.273428524536353
"NCNU",2016-02-21,4708,0.27803738317757,0.0590484282073067,0.0401444350042481,0.35429056924384,0.268479184367035
"NCNU",2016-02-22,3674,0.259390310288514,0.0563418617310833,0.0416439847577572,0.356015242242787,0.286608600979858
"NCNU",2016-02-23,4185,0.278375149342891,0.0549581839904421,0.0473118279569892,0.335483870967742,0.283870967741935
"NCNU",2016-02-24,4347,0.275592362548884,0.0533701403266621,0.0492293535771797,0.339084426040948,0.282723717506326
"NCNU",2016-02-25,4425,0.260338983050847,0.0650847457627119,0.0431638418079096,0.36090395480226,0.270508474576271
"NCNU",2016-02-26,5450,0.283669724770642,0.0526605504587156,0.0425688073394495,0.355596330275229,0.265504587155963
"NCNU",2016-02-27,6060,0.266006600660066,0.0585808580858086,0.0481848184818482,0.374752475247525,0.252475247524752
"NCNU",2016-02-28,4761,0.252047889098929,0.0604914933837429,0.0432682209619828,0.373871035496744,0.270321361058601
"NCNU",2016-02-29,3919,0.27175299821383,0.064046950752743,0.0387854044399081,0.355447818321,0.269966828272518
"NCNU",2016-03-01,4964,0.243553585817889,0.0614423851732474,0.0473408541498791,0.375906526994359,0.271756647864625
"NCNU",2016-03-02,4915,0.256154628687691,0.0553407934893184,0.0439471007121058,0.35116988809766,0.293387589013225
"NCNU",2016-03-03,4999,0.253450690138028,0.0636127225445089,0.0418083616723345,0.364472894578916,0.276655331066213
"NCNU",2016-03-04,5835,0.279862896315338,0.0618680377035133,0.0483290488431877,0.353898886032562,0.256041131105398
"NCNU",2016-03-05,6665,0.2576144036009,0.050112528132033,0.04576144036009,0.368192048012003,0.278319579894974
"NCNU",2016-03-06,5022,0.252090800477897,0.0575467941059339,0.0342493030665074,0.36399840700916,0.292114695340502
"NCNU",2016-03-07,3961,0.264074728603888,0.0494824539257763,0.0439283009341076,0.344862408482706,0.297652108053522
"NCNU",2016-03-08,4424,0.253390596745027,0.0565099457504521,0.0474683544303797,0.353978300180832,0.288652802893309
"NCNU",2016-03-09,4623,0.258706467661692,0.0564568462037638,0.0478044559809647,0.354099069868051,0.282933160285529
"NCNU",2016-03-10,4853,0.259633216567072,0.0624356068411292,0.0461570162785906,0.35215330723264,0.279620853080569
"NCNU",2016-03-11,5791,0.268865480918667,0.0680366085304783,0.0436884821274391,0.336729407701606,0.28268002072181
"NCNU",2016-03-12,6249,0.261801888302128,0.0675308049287886,0.0472075532085134,0.347095535285646,0.276364218274924
"NCNU",2016-03-13,5277,0.260375213189312,0.0574189880613985,0.0411218495357211,0.349440970248247,0.291642978965321
"NCNU",2016-03-14,3922,0.273329933707292,0.0550739418663947,0.0420703722590515,0.331973482916879,0.297552269250382
"NCNU",2016-03-15,4513,0.253711500110791,0.0711278528694881,0.0436516729448261,0.331043651672945,0.30046532240195
"NCNU",2016-03-16,4787,0.247963233758095,0.0674744098600376,0.0421976185502402,0.346563609776478,0.295801128055149
"NCNU",2016-03-17,4958,0.266034691407826,0.063937071399758,0.0379185155304558,0.340661557079468,0.291448164582493
"NCNU",2016-03-18,5640,0.264184397163121,0.0601063829787234,0.0377659574468085,0.345921985815603,0.292021276595745
"NCNU",2016-03-19,6324,0.259803921568627,0.0572422517394054,0.0480708412397217,0.367172675521822,0.267710309930424
"NCNU",2016-03-20,5020,0.245816733067729,0.0623505976095618,0.0410358565737052,0.377888446215139,0.272908366533865
"NCNU",2016-03-21,4191,0.249582438558817,0.0646623717489859,0.036745406824147,0.362204724409449,0.286805058458602
"NCNU",2016-03-22,4677,0.255078041479581,0.0560188154800086,0.0421210177464186,0.361128928800513,0.285653196493479
"NCNU",2016-03-23,4907,0.258406358263705,0.0535969023843489,0.0397391481556959,0.337884654575097,0.310372936621153
"NCNU",2016-03-24,4956,0.266949152542373,0.0599273607748184,0.0367231638418079,0.328692493946731,0.30770782889427
"NCNU",2016-03-25,6051,0.264253842340109,0.069740538753925,0.0477607007106263,0.328540737068253,0.289704181127086
"NCNU",2016-03-26,6174,0.272594752186589,0.0612244897959184,0.0445416261742792,0.336896663427276,0.284742468415938
"NCNU",2016-03-27,4785,0.224451410658307,0.0572622779519331,0.0438871473354232,0.36760710553814,0.306792058516196
"NCNU",2016-03-28,4094,0.266487542745481,0.0537371763556424,0.0393258426966292,0.317293600390816,0.323155837811431
"NCNU",2016-03-29,4367,0.277307075795741,0.063659262651706,0.0391573162354019,0.311655598809251,0.3082207465079
"NCNU",2016-03-30,4382,0.261068005476951,0.0581926061159288,0.0442720219078047,0.320173436786855,0.31629392971246
"NCNU",2016-03-31,4964,0.269540692989525,0.0576148267526189,0.0396857373086221,0.332796132151491,0.300362610797744
"NCNU",2016-04-01,7417,0.262100579749225,0.0501550492112714,0.0494809222057436,0.359309693946339,0.278953754887421
"NCNU",2016-04-02,7183,0.264931087289433,0.0463594598357232,0.0428790199081164,0.369761937908952,0.276068495057775
"NCNU",2016-04-03,4960,0.267943548387097,0.0534274193548387,0.0467741935483871,0.361491935483871,0.270362903225806
"NCNU",2016-04-04,4316,0.270620945319741,0.0470342910101946,0.0433271547729379,0.360982391102873,0.278035217794254
"NCNU",2016-04-05,5074,0.272960189199842,0.0465116279069767,0.0419787150177375,0.377020102483248,0.261529365392196
"NCNU",2016-04-06,4953,0.262063395921664,0.0545124167171411,0.038562487381385,0.372299616394105,0.272562083585706
"NCNU",2016-04-07,5057,0.273086810361875,0.0446905279810164,0.0393513941071782,0.35356930986751,0.28930195768242
"NCNU",2016-04-08,6231,0.266891349703097,0.0516770983790724,0.0399614829080404,0.375862622372011,0.265607446637779
"NCNU",2016-04-09,6547,0.27860088590194,0.0494883152588972,0.037574461585459,0.383687184970215,0.250649152283489
"NCNU",2016-04-10,5185,0.263259402121504,0.0524590163934426,0.0414657666345227,0.372034715525555,0.270781099324976
"NCNU",2016-04-11,4507,0.266030619037053,0.0559130241846017,0.0419347681384513,0.365875305080985,0.270246283558908
"NCNU",2016-04-12,4876,0.261894995898277,0.058039376538146,0.0414273995077933,0.364848236259229,0.273789991796555
"NCNU",2016-04-13,5043,0.268094388260956,0.0830854650009915,0.0378742811818362,0.334919690660321,0.276026174895895
"NCNU",2016-04-14,5258,0.262457208063903,0.0610498288322556,0.0359452263217954,0.349752757702548,0.290794979079498
"NCNU",2016-04-15,6687,0.2790489008524,0.0571257664124421,0.0418722895169732,0.330791087184089,0.291161956034096
"NCNU",2016-04-16,7045,0.271540099361249,0.0543647977288857,0.0401703335699077,0.345209368346345,0.288715400993612
"NCNU",2016-04-17,5607,0.267344390939897,0.0515427144640628,0.0376315320135545,0.361869092206171,0.281612270376315
"NCNU",2016-04-18,4554,0.271409749670619,0.0559947299077734,0.0390865173473869,0.332454984628898,0.301054018445323
"NCNU",2016-04-19,5171,0.270740669116225,0.0514407271320828,0.0303616321794624,0.335331657319667,0.312125314252562
"NCNU",2016-04-20,10740,0.2256052141527,0.0405027932960894,0.0653631284916201,0.336126629422719,0.332402234636872
"NCNU",2016-04-21,7292,0.254936917169501,0.0463521667580911,0.0525233132199671,0.340784421283598,0.305403181568843
"NCNU",2016-04-22,6086,0.295103516266842,0.050607952678278,0.0422280644101216,0.317778508051265,0.294281958593493
"NCNU",2016-04-23,6851,0.280542986425339,0.0500656838417749,0.0468544737994453,0.31148737410597,0.31104948182747
"NCNU",2016-04-24,5302,0.261599396454168,0.050169747265183,0.040739343643908,0.314409656733308,0.333081855903433
"NCNU",2016-04-25,4611,0.267404033832141,0.0422901756668835,0.039253957926697,0.320537844285404,0.330513988288874
"NCNU",2016-04-26,4984,0.265248796147673,0.0441412520064205,0.0461476725521669,0.340690208667737,0.303772070626003
"NCNU",2016-04-27,5389,0.27166450176285,0.046761922434589,0.040638337353869,0.333457042122843,0.307478196325849
"NCNU",2016-04-28,5578,0.269809967730369,0.0449982072427393,0.0354965937612047,0.330225887414844,0.319469343850843
"NCNU",2016-04-29,7786,0.272668892884665,0.048677112766504,0.0449524788081171,0.328281530952993,0.305419984587722
"NCNU",2016-04-30,8077,0.258264207007552,0.0432091122941686,0.0477900210474186,0.330568280302092,0.320168379348768
"NCNU",2016-05-01,5988,0.265531062124248,0.0425851703406814,0.041750167000668,0.316466265865063,0.333667334669339
"NCNU",2016-05-02,4903,0.271874362635121,0.0509891902916582,0.0448704874566592,0.323475423210279,0.308790536406282
"NCNU",2016-05-03,6006,0.273559773559774,0.0547785547785548,0.0427905427905428,0.338827838827839,0.29004329004329
"NCNU",2016-05-04,5670,0.263139329805996,0.0477954144620811,0.0400352733686067,0.342151675485009,0.306878306878307
"NCNU",2016-05-05,6182,0.27337431252022,0.0478809446780977,0.0346166289226787,0.332578453574895,0.311549660304109
"NCNU",2016-05-06,7455,0.27028839704896,0.0496311200536553,0.0316566063044936,0.333199195171026,0.315224681421864
"NCNU",2016-05-07,7244,0.281750414135837,0.048868028713418,0.0360298177802319,0.334483710657096,0.298868028713418
"NCNU",2016-05-08,5870,0.251618398637138,0.0540034071550256,0.0402044293015332,0.333049403747871,0.321124361158433
"NCNU",2016-05-09,4842,0.274473358116481,0.0530772408095828,0.0433705080545229,0.319289549772821,0.309789343246592
"NCNU",2016-05-10,5486,0.278527160043748,0.0623405030987969,0.0364564345607,0.318446955887714,0.304228946409041
"NCNU",2016-05-11,5598,0.270096463022508,0.0544837441943551,0.0355484101464809,0.326545194712397,0.313326187924259
"NCNU",2016-05-12,5964,0.279007377598927,0.0504694835680751,0.0337022132796781,0.333501006036217,0.303319919517103
"NCNU",2016-05-13,7118,0.270441135150323,0.0533857825231807,0.0373700477662265,0.329025007024445,0.309778027535825
"NCNU",2016-05-14,7500,0.2704,0.0506666666666667,0.0352,0.3304,0.313333333333333
"NCNU",2016-05-15,5780,0.265743944636678,0.0513840830449827,0.0311418685121107,0.336505190311419,0.31522491349481
"NCNU",2016-05-16,5152,0.270186335403727,0.0496894409937888,0.0362965838509317,0.321622670807453,0.322204968944099
"NCNU",2016-05-17,5635,0.269565217391304,0.0493345164152618,0.0395740905057675,0.308606921029281,0.332919254658385
"NCNU",2016-05-18,5811,0.266563414214421,0.0598864223025297,0.037859232490105,0.308724832214765,0.326966098778179
"NCNU",2016-05-19,6101,0.275692509424684,0.0631044091132601,0.0373709227995411,0.314374692673332,0.309457465989182
"NCNU",2016-05-20,7664,0.27374739039666,0.0531054279749478,0.0358820459290188,0.306628392484342,0.330636743215031
"NCNU",2016-05-21,8019,0.25414640229455,0.056241426611797,0.0359147025813693,0.331961591220851,0.321735877291433
"NCNU",2016-05-22,5932,0.244436952124073,0.0606877950101146,0.0362440997977074,0.32906271072151,0.329568442346595
"NCNU",2016-05-23,5056,0.260284810126582,0.057753164556962,0.0320411392405063,0.314280063291139,0.33564082278481
"NCNU",2016-05-24,5700,0.262631578947368,0.0512280701754386,0.0401754385964912,0.330526315789474,0.315438596491228
"NCNU",2016-05-25,6129,0.26660140316528,0.0575950399738946,0.0355686082558329,0.306248980257791,0.333985968347202
"NCNU",2016-05-26,6485,0.273400154202005,0.0585967617579029,0.033307632999229,0.309946029298381,0.324749421742483
"NCNU",2016-05-27,8101,0.285767189235897,0.0562893469941982,0.0407357116405382,0.314282187384274,0.302925564745093
"NCNU",2016-05-28,8065,0.264228146311221,0.0615003099814011,0.0363298202107874,0.320396776193428,0.317544947303162
"NCNU",2016-05-29,6008,0.254161118508655,0.0609187749667111,0.0334553928095872,0.318575233022636,0.33288948069241
"NCNU",2016-05-30,4955,0.261352169525732,0.0552976791120081,0.0306760847628658,0.323713420787084,0.328960645812311
"NCNU",2016-05-31,5612,0.241090520313614,0.0582679971489665,0.033856022808268,0.347113328581611,0.319672131147541
"NCNU",2016-06-01,7269,0.250515889393314,0.0522767918558261,0.0341174852111707,0.331407346264961,0.331682487274728
"NCNU",2016-06-02,7138,0.251611095544971,0.0483328663491174,0.036144578313253,0.335388063883441,0.328523395909218
"NCNU",2016-06-03,8385,0.279427549194991,0.048896839594514,0.0366129994036971,0.328324388789505,0.306738223017293
"NCNU",2016-06-04,8271,0.2605489058155,0.0539233466328134,0.0302260911618909,0.338532221013179,0.316769435376617
"NCNU",2016-06-05,6092,0.25311884438608,0.0513788575180565,0.0364412344057781,0.328135259356533,0.330925804333552
"NCNU",2016-06-06,5501,0.266315215415379,0.0499909107435012,0.0349027449554626,0.315215415379022,0.333575713506635
"NCNU",2016-06-07,6158,0.257226372198766,0.0493666774926924,0.029879831113998,0.341019811627152,0.322507307567392
"NCNU",2016-06-08,6196,0.260006455777921,0.0437378954163977,0.0345384118786314,0.337959974176888,0.323757262750161
"NCNU",2016-06-09,6551,0.269424515341169,0.0381621126545566,0.0311402839261181,0.326820332773622,0.334452755304534
"NCNU",2016-06-10,8654,0.258493182343425,0.0398659579385255,0.027386179801248,0.356598104922579,0.317656574994222
"NCNU",2016-06-11,8543,0.255882008662063,0.0413203792578719,0.0333606461430411,0.357836825471146,0.311600140465878
"NCNU",2016-06-12,6673,0.263749438033868,0.0410609920575453,0.0295219541435636,0.346770567960438,0.318897047804586
"NCNU",2016-06-13,5709,0.258714310737432,0.0418637239446488,0.0306533543527763,0.338413032054651,0.330355578910492
"NCNU",2016-06-14,6163,0.258802531234788,0.0395911082265131,0.0301801070907026,0.336037644004543,0.335388609443453
"NCNU",2016-06-15,6849,0.25594977368959,0.0465761425025551,0.032267484304278,0.339319608702,0.325886990801577
"NCNU",2016-06-16,7329,0.258016100422977,0.039978168917997,0.0311092918542775,0.327875562832583,0.343020875972165
"NCNU",2016-06-17,8676,0.259451360073767,0.0455278930382665,0.0348086675887506,0.313854310742278,0.346357768556939
"NCNU",2016-06-18,8884,0.254052228725799,0.0459252588923908,0.0319675821701936,0.335997298514183,0.332057631697434
"NCNU",2016-06-19,7086,0.254445385266723,0.047699689528648,0.0345752187411798,0.33079311318092,0.332486593282529
"NCNU",2016-06-20,6278,0.25374323032813,0.0391844536476585,0.0310608474036317,0.339757884676649,0.336253583943931
"NCNU",2016-06-21,6900,0.256376811594203,0.0434782608695652,0.0291304347826087,0.330289855072464,0.340724637681159
"NCNU",2016-06-22,6850,0.274598540145985,0.0502189781021898,0.0313868613138686,0.300875912408759,0.342919708029197
"NCNU",2016-06-23,7168,0.259486607142857,0.0460379464285714,0.0341796875,0.303013392857143,0.357282366071429
"NCNU",2016-06-24,8727,0.272143921164203,0.0433138535579237,0.033688552767274,0.311790993468546,0.339062679042053
"NCNU",2016-06-25,8469,0.268272523320345,0.0440429802810249,0.0322352107686858,0.320935175345377,0.334514110284567
"NCNU",2016-06-26,6484,0.243985194324491,0.0419494139420111,0.0308451573103023,0.326650215916101,0.356570018507094
"NCNU",2016-06-27,5790,0.266493955094991,0.0459412780656304,0.0362694300518135,0.317098445595855,0.33419689119171
"NCNU",2016-06-28,6327,0.269480006322112,0.0469416785206259,0.0303461356092935,0.318792476687214,0.334439702860755
"NCNU",2016-06-29,6712,0.269219308700834,0.0460369487485101,0.0320321811680572,0.330005959475566,0.322705601907032
"NCNU",2016-06-30,7670,0.271186440677966,0.038722294654498,0.0327249022164276,0.310691003911343,0.346675358539765
"NCNU",2016-07-01,11489,0.264078683958569,0.0421272521542345,0.0426494908173035,0.321437897118983,0.32970667595091
"NCNU",2016-07-02,10718,0.278223549169621,0.0376935995521553,0.0382534054860982,0.326366859488711,0.319462586303415
"NCNU",2016-07-03,8036,0.269412643106023,0.037332005973121,0.0338476854156297,0.325161772025884,0.334245893479343
"NCNU",2016-07-04,6771,0.249593856151233,0.0370698567419879,0.0363314133805937,0.316644513365825,0.36036036036036
"NCNU",2016-07-05,6012,0.263972055888224,0.0377578176979375,0.031437125748503,0.326180971390552,0.340652029274784
"NCNU",2016-07-06,8040,0.243407960199005,0.0383084577114428,0.0337064676616915,0.34589552238806,0.338681592039801
"NCNU",2016-07-07,8025,0.261059190031153,0.0377570093457944,0.0312772585669782,0.315638629283489,0.354267912772586
"NCNU",2016-07-08,9636,0.270029057700291,0.0422374429223744,0.0308219178082192,0.293897882938979,0.363013698630137
"NCNU",2016-07-09,10173,0.253317605426128,0.041482355254104,0.0310626167305613,0.310429568465546,0.363707854123661
"NCNU",2016-07-10,9619,0.196070277575632,0.0424160515646117,0.0298367813702048,0.330699656928995,0.400977232560557
"NCNU",2016-07-11,7221,0.236532336241518,0.036144578313253,0.0330979088768869,0.342611826616812,0.35161334995153
"NCNU",2016-07-12,7216,0.251247228381375,0.0388026607538803,0.0333980044345898,0.315133037694013,0.361419068736142
