"towntype_Pullman","saledate","revenue","tot_items","avg_price_peritem","perc.cart","perc.oil","perc.hash_kief","perc.wax_shatter_resin","perc.uncategorized"
"NCNU",2016-04-13,173856.9319,5043,34.4749022209003,0.268094388260956,0.0830854650009915,0.0378742811818362,0.334919690660321,0.276026174895895
"NCNU",2016-04-14,179425.9271,5258,34.1243680296691,0.262457208063903,0.0610498288322556,0.0359452263217954,0.349752757702548,0.290794979079498
"NCNU",2016-04-15,236496.9487,6687,35.3666739494542,0.2790489008524,0.0571257664124421,0.0418722895169732,0.330791087184089,0.291161956034096
"NCNU",2016-04-16,244050.9369,7045,34.6417227679205,0.271540099361249,0.0543647977288857,0.0401703335699077,0.345209368346345,0.288715400993612
"NCNU",2016-04-17,204153.0023,5607,36.4103802924915,0.267344390939897,0.0515427144640628,0.0376315320135545,0.361869092206171,0.281612270376315
"NCNU",2016-04-18,150115.01,4554,32.9633311374616,0.271409749670619,0.0559947299077734,0.0390865173473869,0.332454984628898,0.301054018445323
"NCNU",2016-04-19,168573.705,5171,32.599826919358,0.270740669116225,0.0514407271320828,0.0303616321794624,0.335331657319667,0.312125314252562
"NCNU",2016-04-20,317295.3291,10740,29.5433267318436,0.2256052141527,0.0405027932960894,0.0653631284916201,0.336126629422719,0.332402234636872
"NCNU",2016-04-21,223004.1201,7292,30.5820241497532,0.254936917169501,0.0463521667580911,0.0525233132199671,0.340784421283598,0.305403181568843
"NCNU",2016-04-22,202578.0503,6086,33.2859103351955,0.295103516266842,0.050607952678278,0.0422280644101216,0.317778508051265,0.294281958593493
"NCNU",2016-04-23,227919.8582,6851,33.2681153408262,0.280542986425339,0.0500656838417749,0.0468544737994453,0.31148737410597,0.31104948182747
"NCNU",2016-04-24,177557.1238,5302,33.4887068653338,0.261599396454168,0.050169747265183,0.040739343643908,0.314409656733308,0.333081855903433
"NCNU",2016-04-25,154895.2962,4611,33.5925604424203,0.267404033832141,0.0422901756668835,0.039253957926697,0.320537844285404,0.330513988288874
"NCNU",2016-04-26,165147.4994,4984,33.1355335874799,0.265248796147673,0.0441412520064205,0.0461476725521669,0.340690208667737,0.303772070626003
"NCNU",2016-04-27,181752.283,5389,33.7265323807757,0.27166450176285,0.046761922434589,0.040638337353869,0.333457042122843,0.307478196325849
"NCNU",2016-04-28,196391.5276,5578,35.2082337038365,0.269809967730369,0.0449982072427393,0.0354965937612047,0.330225887414844,0.319469343850843
"NCNU",2016-04-29,265159.664,7786,34.0559547906499,0.272668892884665,0.048677112766504,0.0449524788081171,0.328281530952993,0.305419984587722
"NCNU",2016-04-30,300076.169,8077,37.1519337625356,0.258264207007552,0.0432091122941686,0.0477900210474186,0.330568280302092,0.320168379348768
"NCNU",2016-05-01,249025.5302,5988,41.5874298931196,0.265531062124248,0.0425851703406814,0.041750167000668,0.316466265865063,0.333667334669339
"NCNU",2016-05-02,165115.6058,4903,33.6764441770345,0.271874362635121,0.0509891902916582,0.0448704874566592,0.323475423210279,0.308790536406282
"NCNU",2016-05-03,239153.4883,6006,39.8190956210456,0.273559773559774,0.0547785547785548,0.0427905427905428,0.338827838827839,0.29004329004329
"NCNU",2016-05-04,193402.7493,5670,34.1098323280423,0.263139329805996,0.0477954144620811,0.0400352733686067,0.342151675485009,0.306878306878307
"NCNU",2016-05-05,215678.6753,6182,34.8881713523132,0.27337431252022,0.0478809446780977,0.0346166289226787,0.332578453574895,0.311549660304109
"NCNU",2016-05-06,254462.43,7455,34.1331227364185,0.27028839704896,0.0496311200536553,0.0316566063044936,0.333199195171026,0.315224681421864
"NCNU",2016-05-07,247296.8368,7244,34.1381607951408,0.281750414135837,0.048868028713418,0.0360298177802319,0.334483710657096,0.298868028713418
"NCNU",2016-05-08,210249.2009,5870,35.8175810732538,0.251618398637138,0.0540034071550256,0.0402044293015332,0.333049403747871,0.321124361158433
"NCNU",2016-05-09,162778.7557,4842,33.6180825485337,0.274473358116481,0.0530772408095828,0.0433705080545229,0.319289549772821,0.309789343246592
"NCNU",2016-05-10,184056.5134,5486,33.5502211811885,0.278527160043748,0.0623405030987969,0.0364564345607,0.318446955887714,0.304228946409041
"NCNU",2016-05-11,189776.7018,5598,33.9008041800643,0.270096463022508,0.0544837441943551,0.0355484101464809,0.326545194712397,0.313326187924259
"NCNU",2016-05-12,205037.9264,5964,34.3792633132126,0.279007377598927,0.0504694835680751,0.0337022132796781,0.333501006036217,0.303319919517103
"NCNU",2016-05-13,245055.5168,7118,34.4275803315538,0.270441135150323,0.0533857825231807,0.0373700477662265,0.329025007024445,0.309778027535825
"NCNU",2016-05-14,260708.4518,7500,34.7611269066667,0.2704,0.0506666666666667,0.0352,0.3304,0.313333333333333
"NCNU",2016-05-15,196954.0359,5780,34.075092716263,0.265743944636678,0.0513840830449827,0.0311418685121107,0.336505190311419,0.31522491349481
"NCNU",2016-05-16,171411.9751,5152,33.2709578998447,0.270186335403727,0.0496894409937888,0.0362965838509317,0.321622670807453,0.322204968944099
"NCNU",2016-05-17,187097.5572,5635,33.2027608163265,0.269565217391304,0.0493345164152618,0.0395740905057675,0.308606921029281,0.332919254658385
"NCNU",2016-05-18,197799.8876,5811,34.0388724143865,0.266563414214421,0.0598864223025297,0.037859232490105,0.308724832214765,0.326966098778179
"NCNU",2016-05-19,207641.2552,6101,34.033970693329,0.275692509424684,0.0631044091132601,0.0373709227995411,0.314374692673332,0.309457465989182
"NCNU",2016-05-20,261555.1666,7664,34.1277618215031,0.27374739039666,0.0531054279749478,0.0358820459290188,0.306628392484342,0.330636743215031
"NCNU",2016-05-21,267985.0013,8019,33.4187556179075,0.25414640229455,0.056241426611797,0.0359147025813693,0.331961591220851,0.321735877291433
"NCNU",2016-05-22,192382.4281,5932,32.4312926668914,0.244436952124073,0.0606877950101146,0.0362440997977074,0.32906271072151,0.329568442346595
"NCNU",2016-05-23,168073.2577,5056,33.2423373615506,0.260284810126582,0.057753164556962,0.0320411392405063,0.314280063291139,0.33564082278481
"NCNU",2016-05-24,188834.0322,5700,33.1287775789474,0.262631578947368,0.0512280701754386,0.0401754385964912,0.330526315789474,0.315438596491228
"NCNU",2016-05-25,208860.6648,6129,34.0774457170827,0.26660140316528,0.0575950399738946,0.0355686082558329,0.306248980257791,0.333985968347202
"NCNU",2016-05-26,220028.9185,6485,33.928900308404,0.273400154202005,0.0585967617579029,0.033307632999229,0.309946029298381,0.324749421742483
"NCNU",2016-05-27,279233.3589,8101,34.4689987532403,0.285767189235897,0.0562893469941982,0.0407357116405382,0.314282187384274,0.302925564745093
"NCNU",2016-05-28,265262.9483,8065,32.8906321512709,0.264228146311221,0.0615003099814011,0.0363298202107874,0.320396776193428,0.317544947303162
"NCNU",2016-05-29,228475.9686,6008,38.0286232689747,0.254161118508655,0.0609187749667111,0.0334553928095872,0.318575233022636,0.33288948069241
"NCNU",2016-05-30,162122.1695,4955,32.7189040363269,0.261352169525732,0.0552976791120081,0.0306760847628658,0.323713420787084,0.328960645812311
"NCNU",2016-05-31,224807.0675,5612,40.0582800249465,0.241090520313614,0.0582679971489665,0.033856022808268,0.347113328581611,0.319672131147541
"NCNU",2016-06-01,250731.0569,7269,34.49319808777,0.250515889393314,0.0522767918558261,0.0341174852111707,0.331407346264961,0.331682487274728
"NCNU",2016-06-02,235120.8248,7138,32.9393142056599,0.251611095544971,0.0483328663491174,0.036144578313253,0.335388063883441,0.328523395909218
"NCNU",2016-06-03,283975.9838,8385,33.8671417769827,0.279427549194991,0.048896839594514,0.0366129994036971,0.328324388789505,0.306738223017293
"NCNU",2016-06-04,278545.0024,8271,33.6773065409261,0.2605489058155,0.0539233466328134,0.0302260911618909,0.338532221013179,0.316769435376617
"NCNU",2016-06-05,201276.4544,6092,33.0394705187131,0.25311884438608,0.0513788575180565,0.0364412344057781,0.328135259356533,0.330925804333552
"NCNU",2016-06-06,186705.3947,5501,33.9402644428286,0.266315215415379,0.0499909107435012,0.0349027449554626,0.315215415379022,0.333575713506635
"NCNU",2016-06-07,208352.5181,6158,33.8344459402403,0.257226372198766,0.0493666774926924,0.029879831113998,0.341019811627152,0.322507307567392
"NCNU",2016-06-08,211376.4369,6196,34.1149833602324,0.260006455777921,0.0437378954163977,0.0345384118786314,0.337959974176888,0.323757262750161
"NCNU",2016-06-09,221215.4755,6551,33.7681995878492,0.269424515341169,0.0381621126545566,0.0311402839261181,0.326820332773622,0.334452755304534
"NCNU",2016-06-10,281871.3076,8654,32.57121650104,0.258493182343425,0.0398659579385255,0.027386179801248,0.356598104922579,0.317656574994222
"NCNU",2016-06-11,293565.8879,8543,34.3633252838581,0.255882008662063,0.0413203792578719,0.0333606461430411,0.357836825471146,0.311600140465878
"NCNU",2016-06-12,211157.7164,6673,31.6435960437584,0.263749438033868,0.0410609920575453,0.0295219541435636,0.346770567960438,0.318897047804586
"NCNU",2016-06-13,186534.9941,5709,32.6738472762305,0.258714310737432,0.0418637239446488,0.0306533543527763,0.338413032054651,0.330355578910492
"NCNU",2016-06-14,200154.3011,6163,32.4767647411975,0.258802531234788,0.0395911082265131,0.0301801070907026,0.336037644004543,0.335388609443453
"NCNU",2016-06-15,227398.2992,6849,33.2016789604322,0.25594977368959,0.0465761425025551,0.032267484304278,0.339319608702,0.325886990801577
"NCNU",2016-06-16,238054.6387,7329,32.4811896165916,0.258016100422977,0.039978168917997,0.0311092918542775,0.327875562832583,0.343020875972165
"NCNU",2016-06-17,284825.4112,8676,32.8291160903642,0.259451360073767,0.0455278930382665,0.0348086675887506,0.313854310742278,0.346357768556939
"NCNU",2016-06-18,294100.9962,8884,33.1045695857722,0.254052228725799,0.0459252588923908,0.0319675821701936,0.335997298514183,0.332057631697434
"NCNU",2016-06-19,224080.9264,7086,31.6230491673723,0.254445385266723,0.047699689528648,0.0345752187411798,0.33079311318092,0.332486593282529
"NCNU",2016-06-20,198452.2542,6278,31.6107445364766,0.25374323032813,0.0391844536476585,0.0310608474036317,0.339757884676649,0.336253583943931
"NCNU",2016-06-21,243342.8935,6900,35.2670860144928,0.256376811594203,0.0434782608695652,0.0291304347826087,0.330289855072464,0.340724637681159
"NCNU",2016-06-22,229470.7804,6850,33.499384,0.274598540145985,0.0502189781021898,0.0313868613138686,0.300875912408759,0.342919708029197
"NCNU",2016-06-23,236914.5521,7168,33.0516953264509,0.259486607142857,0.0460379464285714,0.0341796875,0.303013392857143,0.357282366071429
"NCNU",2016-06-24,299835.9669,8727,34.3572782055689,0.272143921164203,0.0433138535579237,0.033688552767274,0.311790993468546,0.339062679042053
"NCNU",2016-06-25,294547.5203,8469,34.7794923013343,0.268272523320345,0.0440429802810249,0.0322352107686858,0.320935175345377,0.334514110284567
"NCNU",2016-06-26,208256.6044,6484,32.118538618137,0.243985194324491,0.0419494139420111,0.0308451573103023,0.326650215916101,0.356570018507094
"NCNU",2016-06-27,188447.6237,5790,32.5470852677029,0.266493955094991,0.0459412780656304,0.0362694300518135,0.317098445595855,0.33419689119171
"NCNU",2016-06-28,213355.5663,6327,33.721442437174,0.269480006322112,0.0469416785206259,0.0303461356092935,0.318792476687214,0.334439702860755
"NCNU",2016-06-29,281582.6486,6712,41.9521228545888,0.269219308700834,0.0460369487485101,0.0320321811680572,0.330005959475566,0.322705601907032
"NCNU",2016-06-30,278098.5605,7670,36.2579609517601,0.271186440677966,0.038722294654498,0.0327249022164276,0.310691003911343,0.346675358539765
"NCNU",2016-07-01,384698.1783,11489,33.4840437200801,0.264078683958569,0.0421272521542345,0.0426494908173035,0.321437897118983,0.32970667595091
"NCNU",2016-07-02,353578.4365,10718,32.9892178111588,0.278223549169621,0.0376935995521553,0.0382534054860982,0.326366859488711,0.319462586303415
"NCNU",2016-07-03,257369.2412,8036,32.0270334992534,0.269412643106023,0.037332005973121,0.0338476854156297,0.325161772025884,0.334245893479343
"NCNU",2016-07-04,217861.4552,6771,32.1756690592232,0.249593856151233,0.0370698567419879,0.0363314133805937,0.316644513365825,0.36036036036036
"NCNU",2016-07-05,198536.3311,6012,33.0233418330007,0.263972055888224,0.0377578176979375,0.031437125748503,0.326180971390552,0.340652029274784
"NCNU",2016-07-06,263054.1384,8040,32.7181764179105,0.243407960199005,0.0383084577114428,0.0337064676616915,0.34589552238806,0.338681592039801
"NCNU",2016-07-07,259916.8932,8025,32.3883979065421,0.261059190031153,0.0377570093457944,0.0312772585669782,0.315638629283489,0.354267912772586
"NCNU",2016-07-08,328375.3959,9636,34.077977988792,0.270029057700291,0.0422374429223744,0.0308219178082192,0.293897882938979,0.363013698630137
"NCNU",2016-07-09,341168.5244,10173,33.5366680821783,0.253317605426128,0.041482355254104,0.0310626167305613,0.310429568465546,0.363707854123661
"NCNU",2016-07-10,296908.5235,9619,30.8668804969332,0.196070277575632,0.0424160515646117,0.0298367813702048,0.330699656928995,0.400977232560557
"NCNU",2016-07-11,227427.4117,7221,31.4952792826478,0.236532336241518,0.036144578313253,0.0330979088768869,0.342611826616812,0.35161334995153
"NCNU",2016-07-12,241521.7525,7216,33.470309381929,0.251247228381375,0.0388026607538803,0.0333980044345898,0.315133037694013,0.361419068736142
"NCNU",2016-07-13,240897.375,7326,32.8825245700246,0.256347256347256,0.0449085449085449,0.0278460278460278,0.328009828009828,0.342888342888343
"NCNU",2016-07-14,279993.1609,8187,34.1997265054355,0.272993770611946,0.0436057163796262,0.0301697813606938,0.305240014657384,0.347990716990351
"NCNU",2016-07-15,355518.4661,10101,35.1963633402633,0.278586278586279,0.0412830412830413,0.031977031977032,0.315315315315315,0.332838332838333
"NCNU",2016-07-16,341391.4234,10226,33.3846492665754,0.263152747897516,0.0381380794054371,0.0283590846860943,0.317523958537062,0.35282612947389
"NCNU",2016-07-17,259604.4099,7943,32.6834206093416,0.259221956439632,0.0391539720508624,0.0308447689789752,0.313483570439381,0.357295732091149
"NCNU",2016-07-18,223427.2994,6779,32.9587401386635,0.264493288095589,0.0321581354182033,0.0292078477651571,0.306977430299454,0.367163298421596
"NCNU",2016-07-19,248478.7632,7654,32.4639094852365,0.272667886072642,0.0342304677292919,0.0291350927619545,0.304024039717795,0.359942513718317
"NCNU",2016-07-20,280117.7213,8368,33.4748710922562,0.268881453154876,0.0390774378585086,0.0279636711281071,0.320984703632887,0.343092734225621
"NCNU",2016-07-21,293661.5687,8727,33.6497729689469,0.277873266872923,0.0378136816775524,0.0261258164317635,0.313853557923685,0.344333677094076
"NCNU",2016-07-22,369935.5378,10412,35.5297289473684,0.267960046100653,0.0387053399923166,0.0279485209373799,0.326546292739147,0.338839800230503
"NCNU",2016-07-23,353934.0748,10584,33.4404832577476,0.278155706727135,0.0357142857142857,0.0243764172335601,0.31254724111867,0.349206349206349
"NCNU",2016-07-24,255744.2294,7945,32.1893303209566,0.255632473253619,0.0315921963499056,0.0246696035242291,0.319320327249843,0.368785399622404
"NCNU",2016-07-25,229064.1918,7022,32.6209330390202,0.266163486186272,0.0314725149530048,0.027342637425235,0.300484192537739,0.37453716889775
"NCNU",2016-07-26,248434.6218,7582,32.7663705882353,0.276180427327882,0.0349512002110261,0.0233447639145344,0.304273278818254,0.361250329728304
"NCNU",2016-07-27,273492.1821,8239,33.1948272970021,0.276125743415463,0.0365335598980459,0.0240320427236315,0.304769996358781,0.358538657604078
"NCNU",2016-07-28,279012.83,8421,33.132980643629,0.267664172901081,0.0347939674622966,0.0250564066025413,0.3187269920437,0.353758460990381
"NCNU",2016-07-29,350066.1264,10261,34.1161803333008,0.278725270441477,0.0401520319656954,0.0258259428905565,0.300360588636585,0.354936166065686
"NCNU",2016-07-30,369724.6537,11005,33.5960612176284,0.271785552021808,0.0414357110404362,0.0263516583371195,0.293321217628351,0.367105860972285
"NCNU",2016-07-31,298152.2917,8460,35.2425876713948,0.256146572104019,0.0378250591016548,0.0225768321513002,0.304964539007092,0.378486997635934
"NCNU",2016-08-01,293447.0404,8632,33.9952549119555,0.235403151065802,0.0389249304911956,0.0373030583873957,0.300046339202966,0.388322520852641
"NCNU",2016-08-02,294725.3189,8884,33.1748445407474,0.260805943268798,0.0408599729851418,0.0291535344439442,0.281404772624944,0.387775776677172
"NCNU",2016-08-03,297918.9944,9084,32.7960143549097,0.252531924262439,0.043483047115808,0.031594011448701,0.293923381770145,0.378467635402906
"NCNU",2016-08-04,318655.424,9372,34.0007921468203,0.263230900554844,0.0483354673495519,0.0277422108408024,0.288839095177123,0.371852326077678
"NCNU",2016-08-05,379043.9006,11263,33.6539022107787,0.273195418627364,0.0441267868241144,0.0271686051673622,0.297434076178638,0.358075113202522
"NCNU",2016-08-06,373352.7288,11119,33.5779052792517,0.266390862487634,0.0367838834427556,0.0278802050544114,0.309110531522619,0.35983451749258
"NCNU",2016-08-07,287751.0736,8692,33.1052776806259,0.262770363552692,0.0390013805798435,0.026576161988035,0.303037275655775,0.368614818223654
"NCNU",2016-08-08,251588.4029,7587,33.1604590615527,0.26321339132727,0.0400685382891789,0.0246474232239357,0.304731778041387,0.367338869118229
"NCNU",2016-08-09,278916.2998,8441,33.0430399004857,0.24712711764009,0.0427674446155669,0.0276033645302689,0.297713541049639,0.384788532164435
"NCNU",2016-08-10,299079.8502,9096,32.8803705145119,0.25197889182058,0.0440853122251539,0.031882145998241,0.299142480211082,0.372911169744943
"NCNU",2016-08-11,306283.6253,9437,32.4556135742291,0.263643106919572,0.034438910670764,0.0294585143583766,0.304016106813606,0.368443361237681
"NCNU",2016-08-12,369682.17,11000,33.60747,0.277454545454545,0.0373636363636364,0.028,0.302,0.355181818181818
"NCNU",2016-08-13,365105.1233,11009,33.1642404668907,0.266690889272413,0.0406939776546462,0.0279771096375693,0.313924970478699,0.350713052956672
"NCNU",2016-08-14,274656.1752,8585,31.9925655445545,0.254863133372161,0.0429819452533489,0.0248107163657542,0.313803145020384,0.363541059988352
"NCNU",2016-08-15,259345.0963,7831,33.1177494955944,0.256544502617801,0.0380538883922871,0.0298812412207892,0.315413101774997,0.360107265994126
"NCNU",2016-08-16,291033.4703,8875,32.7925036957747,0.266816901408451,0.0406760563380282,0.0291830985915493,0.303098591549296,0.360225352112676
"NCNU",2016-08-17,307874.3049,9149,33.6511427369111,0.265056290304951,0.0449229423980763,0.0243742485517543,0.298283965460706,0.367362553284512
"NCNU",2016-08-18,304936.518,9131,33.3957417588435,0.273792574745373,0.0419450224509911,0.0232176103384076,0.306647683714818,0.354397108750411
"NCNU",2016-08-19,391917.1193,11595,33.800527753342,0.276929711082363,0.0415696420871065,0.0260457093574817,0.288400172488141,0.367054764984907
"NCNU",2016-08-20,429442.1454,11609,36.9921737789646,0.267464897924024,0.0379016280472048,0.0261865793780687,0.309759669222155,0.358687225428547
"NCNU",2016-08-21,287242.5433,8968,32.0297215990187,0.265388046387154,0.0391391614629795,0.0245316681534344,0.303635147190009,0.367305976806423
"NCNU",2016-08-22,254213.0489,7813,32.5371878791757,0.264047100985537,0.0376295917061308,0.0213746320235505,0.310636119288366,0.366312555996416
"NCNU",2016-08-23,278033.28,8570,32.4426231038506,0.261260210035006,0.0365227537922987,0.023803967327888,0.296732788798133,0.381680280046674
"NCNU",2016-08-24,281980.0582,8671,32.5199006112328,0.253373313343328,0.0388651827932188,0.0245646407565448,0.31438127090301,0.368815592203898
"NCNU",2016-08-25,312487.7662,9487,32.9385228417835,0.267102350585011,0.041530515442184,0.0254031833034679,0.315905976599557,0.35005797406978
"NCNU",2016-08-26,375790.5616,11148,33.7092358808755,0.272246142805884,0.0388410477215644,0.0237710800143523,0.313060638679584,0.352081090778615
"NCNU",2016-08-27,367173.6863,11299,32.49612233826,0.276838658288344,0.0359323833967608,0.0238959199929197,0.315337640499159,0.347995397822816
"NCNU",2016-08-28,277698.0821,8739,31.7768717358966,0.253804783155967,0.03913491246138,0.0240302094061105,0.329671587138117,0.353358507838425
"NCNU",2016-08-29,255902.1356,7919,32.3149558782675,0.267710569516353,0.034095214042177,0.0271498926632151,0.309382497790125,0.36166182598813
"NCNU",2016-08-30,278214.2022,8450,32.9247576568047,0.265680473372781,0.0359763313609467,0.0242603550295858,0.313727810650888,0.360355029585799
"NCNU",2016-08-31,340349.4699,9445,36.0348829962943,0.266066701958708,0.0345156167284277,0.0255161461090524,0.300794070937004,0.373107464266808
"NCNU",2016-09-01,392096.0413,11812,33.1947207331527,0.267609210971893,0.0353030816119201,0.0284456484930579,0.302573653911277,0.366068405011852
"NCNU",2016-09-02,476432.8851,14151,33.6677892092432,0.281958872164511,0.0366758532965868,0.0269238923044308,0.293265493604692,0.361175888629779
"NCNU",2016-09-03,423128.2264,12951,32.6714714230561,0.276503744884565,0.0369083468458034,0.0255578719789978,0.293490850127403,0.367539186163231
"NCNU",2016-09-04,310045.796,9691,31.993168506862,0.260035084098648,0.0301310494273037,0.0269322051387886,0.31328036322361,0.36962129811165
"NCNU",2016-09-05,276939.9926,8679,31.9092052771057,0.256481161424127,0.0319161193685909,0.0256942044014287,0.303491185620463,0.38241732918539
"NCNU",2016-09-06,323508.9915,9843,32.86690963121,0.247079142537844,0.0386061160215381,0.0288529919739917,0.290765010667479,0.394696738799147
"NCNU",2016-09-07,327705.2741,9798,33.4461394264136,0.252194325372525,0.0329659114104919,0.0243927332108594,0.325168401714636,0.365278628291488
"NCNU",2016-09-08,320409.1199,9617,33.3169512217947,0.262451908079443,0.0276593532286576,0.0264115628574399,0.32473744410939,0.35873973172507
"NCNU",2016-09-09,431158.9061,12719,33.8988054170925,0.262206148282098,0.0360091202138533,0.027046151426999,0.301202924758236,0.373535655318814
"NCNU",2016-09-10,422786.0278,12122,34.8775802507837,0.264642798218116,0.0329978551394159,0.0269757465764725,0.317191882527636,0.35819171753836
"NCNU",2016-09-11,302420.2253,9252,32.687010948984,0.249891915261565,0.033938607868569,0.0259403372243839,0.321444012105491,0.368785127539991
"NCNU",2016-09-12,268568.3473,8140,32.9936544594595,0.267813267813268,0.0343980343980344,0.0253071253071253,0.301597051597052,0.370884520884521
"NCNU",2016-09-13,292979.0484,8899,32.9226933812788,0.272614900550624,0.0305652320485448,0.0271940667490729,0.297224407236768,0.37240139341499
"NCNU",2016-09-14,306893.3301,9234,33.2351451267057,0.265107212475634,0.0321637426900585,0.0252328351743556,0.317197314273338,0.360298895386615
"NCNU",2016-09-15,331748.8428,10011,33.1384320047947,0.275696733593048,0.0309659374687843,0.0234741784037559,0.299570472480272,0.37029267805414
"NCNU",2016-09-16,415899.6543,12516,33.229438662512,0.280600830936401,0.0294023649728348,0.0233301374240972,0.304729945669543,0.361936720997124
"NCNU",2016-09-17,444688.5192,13292,33.4553505266326,0.274676497141138,0.0299428227505266,0.0227956665663557,0.31026181161601,0.362323201925971
"NCNU",2016-09-18,301937.5058,9459,31.9206581879691,0.260386933079607,0.032561581562533,0.025372660957818,0.302146104239349,0.379532720160694
"NCNU",2016-09-19,281469.7332,8351,33.7049135672375,0.264638965393366,0.0295772961321997,0.0258651658484014,0.293617530834631,0.386301041791402
"NCNU",2016-09-20,321402.5891,9789,32.8330359689447,0.258964143426295,0.0357544182245377,0.0263561140055164,0.286443967718868,0.392481356624783
"NCNU",2016-09-21,325366.3005,9804,33.1870971542228,0.257139942880457,0.030905752753978,0.0263157894736842,0.298041615667075,0.387596899224806
"NCNU",2016-09-22,333388.3218,10098,33.0152824123589,0.264111705288176,0.0326797385620915,0.0256486432957021,0.302832244008715,0.374727668845316
"NCNU",2016-09-23,405643.4096,12093,33.5436541470272,0.270735136029108,0.0327462168196477,0.0264615893492103,0.310758289919788,0.359298767882246
"NCNU",2016-09-24,418114.9306,12716,32.8810105850897,0.265649575338157,0.0326360490720352,0.0229631959735766,0.312991506763133,0.365759672853098
"NCNU",2016-09-25,305596.4333,9630,31.7337936967809,0.252128764278297,0.0305295950155763,0.0240913811007269,0.309968847352025,0.383281412253375
"NCNU",2016-09-26,308057.9671,8564,35.9712712634283,0.256071929005138,0.0286081270434376,0.0266230733302195,0.310602522185894,0.378094348435311
"NCNU",2016-09-27,292022.4459,8905,32.7930876923077,0.257271195957327,0.0327905670971364,0.0207748455923638,0.319034250421112,0.370129140932061
"NCNU",2016-09-28,320725.6584,9253,34.6618024856803,0.264778990597644,0.0293958716092078,0.0263698260023776,0.310710039987031,0.368745271803739
"NCNU",2016-09-29,339869.1205,10022,33.9123049790461,0.264418279784474,0.0278387547395729,0.0256435841149471,0.320395130712433,0.361704250648573
"NCNU",2016-09-30,468047.1151,13502,34.6650211153903,0.276996000592505,0.0265145904310473,0.0248111390905051,0.313212857354466,0.358465412531477
"NCNU",2016-10-01,467525.9123,14305,32.6826922264942,0.258231387626704,0.0253757427472912,0.0243271583362461,0.318699755330304,0.373365955959455
"NCNU",2016-10-02,327840.5342,10262,31.9470409471838,0.251120639251608,0.0301110894562463,0.0222178912492691,0.316117715844865,0.380432664198012
"NCNU",2016-10-03,315622.0796,9528,33.1257430310663,0.246536523929471,0.0309613769941226,0.0250839630562552,0.307094878253568,0.390323257766583
"NCNU",2016-10-04,321441.8122,9801,32.7968383022141,0.254157739006224,0.0338740944801551,0.0190796857463524,0.305172941536578,0.387715539230691
"NCNU",2016-10-05,339620.397,10231,33.1952298895514,0.246407975759945,0.0344052389795719,0.0194506890822012,0.306128433193236,0.393607662985045
"NCNU",2016-10-06,350499.7725,10572,33.1535917990919,0.244892167990919,0.0367007188800605,0.0243094967839576,0.30798335225123,0.386114264093833
"NCNU",2016-10-07,420474.646,12552,33.498617431485,0.264420012746973,0.0388782664117272,0.0237412364563416,0.290471637985978,0.38248884639898
"NCNU",2016-10-08,440629.8942,13307,33.1126395280679,0.265048470729691,0.0340422334109867,0.0211918539114752,0.299992485158187,0.37972495678966
"NCNU",2016-10-09,337248.4064,9898,34.0723789048293,0.250050515255607,0.0324307940998181,0.0256617498484542,0.31137603556274,0.38048090523338
"NCNU",2016-10-10,271839.9758,8364,32.5011927068388,0.255499760879962,0.0343137254901961,0.0229555236728838,0.300693448110952,0.386537541846007
"NCNU",2016-10-11,296095.6477,9358,31.6409112737764,0.246954477452447,0.0365462705706348,0.0221201111348579,0.300277837144689,0.394101303697371
"NCNU",2016-10-12,309294.6524,9697,31.895911354027,0.250180468186037,0.0344436423636176,0.0227905537795194,0.306589666907291,0.385995668763535
"NCNU",2016-10-13,360619.3871,11108,32.464834992798,0.260983075261073,0.03781058696435,0.0221462009362622,0.298253510983075,0.380806625855239
"NCNU",2016-10-14,443290.6123,13837,32.0366128712871,0.261978752619788,0.0341837103418371,0.0244272602442726,0.300137313001373,0.37927296379273
"NCNU",2016-10-15,428456.5948,13666,31.3520119127762,0.256549099956095,0.0339528757500366,0.0232694277769647,0.323357236938387,0.362871359578516
"NCNU",2016-10-16,281019.9759,8962,31.3568373019415,0.229189912965856,0.028676634679759,0.0216469538049543,0.330952912296362,0.389533586253068
"NCNU",2016-10-17,279368.4272,8956,31.1934376060741,0.241179097811523,0.0327154979901742,0.0221080839660563,0.309959803483698,0.394037516748548
"NCNU",2016-10-18,299699.3642,9566,31.3296429228518,0.245348107882082,0.0357516203219737,0.0213255279113527,0.323332636420657,0.374242107463935
"NCNU",2016-10-19,313907.415,10023,31.3187084705178,0.242342611992417,0.0377132595031428,0.0187568592237853,0.324653297415943,0.376533971864711
"NCNU",2016-10-20,338354.0238,10830,31.242292132964,0.239981532779317,0.0355493998153278,0.0219759926131117,0.342012927054478,0.360480147737765
"NCNU",2016-10-21,411698.107612,13077,31.482611272616,0.258392597690602,0.0320409879941883,0.0189645943259157,0.319109887588897,0.371491932400398
"NCNU",2016-10-22,459240.3715,13312,34.4982250225361,0.2568359375,0.0324519230769231,0.0237379807692308,0.317082331730769,0.369891826923077
"NCNU",2016-10-23,317378.8854,10362,30.6291145917777,0.252653927813163,0.0367689635205559,0.02219648716464,0.324358232001544,0.364022389500097
